Protein ID,Protein Description,Peptides,PSMs,n113,n114,n115,n116,n117,n118,n119,n121,GOannotation,Training
sp|Q91ZU6|DYST_MOUSE,Dystonin (multiple isoforms),2,2,0.15195881,0.09436899,0.042068194,0.120648775,0.183875883,0.249161303,0.105153062,0.052764983,#N/A,
sp|Q91WR3|ASCC2_MOUSE,Activating signal cointegrator 1 complex subunit 2 (multiple isoforms),2,2,0.147936844,0.073801196,0.035769313,0.103124818,0.096545479,0.103501825,0.260017456,0.179303069,#N/A,
sp|P62192|PRS4_MOUSE,26S protease regulatory subunit 4,2,2,0.022543378,0.036835973,0,0.040964802,0.02972445,0.044478485,0.066513154,0.758939759,NUC-PSO,
sp|Q04736|YES_MOUSE,Tyrosine-protein kinase Yes,2,2,0.379833555,0.243083951,0.082262718,0.151727942,0.072295576,0.038795858,0.023583042,0.008417357,PLM,PLM
sp|P62743|AP2S1_MOUSE,AP-2 complex subunit sigma,2,2,0.168690322,0.134402492,0.027401707,0.195819972,0.183118817,0.160255953,0.105774773,0.024535964,PLM-VES,
sp|P27601|GNA13_MOUSE,Guanine nucleotide-binding protein subunit alpha-13,2,2,0.305819047,0.228562756,0.0793744,0.150426219,0.111469258,0.080204817,0.043378195,0.000765308,PLM-MEL,
tr|Q3UZ58|Q3UZ58_MOUSE,Putative uncharacterized protein,2,2,0.013916506,0.031654686,0.023896753,0.087831775,0.462764451,0.326012017,0.053923812,0,MIT,
sp|P47941|CRKL_MOUSE,Crk-like protein,2,2,0.095770074,0.092978558,0.029783478,0.088846344,0.048520589,0.038276583,0.034491157,0.571333218,#N/A,
sp|P24369|PPIB_MOUSE,Peptidyl-prolyl cis-trans isomerase B,2,2,0.078864877,0.149397265,0.03972958,0.27349687,0.222428291,0.179037545,0.057036913,8.66E-06,ERT-MEL,
sp|P11031|TCP4_MOUSE,Activated RNA polymerase II transcriptional coactivator p15,2,2,0.020974403,0.02194288,0.009123808,0.034352098,0.042087279,0.201758761,0.066963144,0.602797629,null,
sp|Q62179|SEM4B_MOUSE,Semaphorin-4B,2,2,0.16637977,0.194967106,0.110007317,0.240035022,0.147320063,0.102899015,0.029002437,0.00938927,null,
sp|P43406|ITAV_MOUSE,Integrin alpha-V,2,2,0.157841621,0.226936215,0.054834137,0.243012484,0.111765896,0.085262402,0.028645179,0.091702067,null,
sp|Q8R1A4|DOCK7_MOUSE,Dedicator of cytokinesis protein 7 (multiple isoforms),2,2,0.113212736,0.160227281,0.042390296,0.220231355,0.181136619,0.136925619,0.110988166,0.034887926,null,
sp|Q7TMS5|ABCG2_MOUSE,ATP-binding cassette sub-family G member 2,2,2,0.198148911,0.319471526,0.051507329,0.228930158,0.105702272,0.059572016,0.023542901,0.013124887,null,
sp|Q8R3N1|NOP14_MOUSE,Nucleolar protein 14,2,2,0.036130712,0.07836552,0.012266411,0.087936542,0.071844887,0.160579572,0.421658147,0.13121821,#N/A,
sp|Q99LF4|RTCB_MOUSE,tRNA-splicing ligase RtcB homolog,2,2,0.044441318,0.062323248,0.02171993,0.084829914,0.088719601,0.109668822,0.448861665,0.139435502,null,
sp|Q9CPV4|GLOD4_MOUSE,Glyoxalase domain-containing protein 4 (multiple isoforms),2,2,0.025848941,0.046913652,0.007752384,0.043125506,0.07991997,0.079124841,0.020049238,0.697265468,CYT,
sp|Q8VH51|RBM39_MOUSE,RNA-binding protein 39 (multiple isoforms),2,2,0.034111782,0.052765793,0.034747716,0.083501301,0.100426091,0.148016194,0.388864367,0.157566755,NUC,
sp|Q8BJW6|EIF2A_MOUSE,Eukaryotic translation initiation factor 2A (multiple isoforms),2,2,0.021223259,0.054504728,0.002923912,0.090016021,0.096847613,0.14734744,0.466085247,0.121051779,COM,
sp|Q9WTQ5|AKA12_MOUSE,A-kinase anchor protein 12 (multiple isoforms),2,2,0.089770915,0.102133697,0.043461765,0.106300858,0.212991422,0.1626414,0.140651792,0.142048151,SKE,
sp|Q9D710|TMX2_MOUSE,Thioredoxin-related transmembrane protein 2,2,2,0.082451184,0.171354649,0.08082771,0.2613565,0.199912974,0.159728781,0.036017018,0.008351184,null,
sp|Q2TBE6|P4K2A_MOUSE,Phosphatidylinositol 4-kinase type 2-alpha,2,2,0.149053204,0.25787123,0.071186399,0.304565485,0.131001377,0.047715356,0.038606949,0,null,
sp|Q8BVI4|DHPR_MOUSE,Dihydropteridine reductase,2,2,0.045607422,0.092059798,0.015901231,0.102141366,0.106617594,0.130682829,0.273944459,0.2330453,CYT,
sp|Q9D2G2|ODO2_MOUSE,"Dihydrolipoyllysine-residue succinyltransferase component of 2-oxoglutarate dehydrogenase complex, mitochondrial (multiple isoforms)",2,2,0.031214642,0.035042327,0.018031126,0.089879432,0.431993474,0.303035666,0.090803334,0,MIT,
sp|Q91XA2|GOLM1_MOUSE,Golgi membrane protein 1,2,2,0.080054726,0.163024967,0.046481602,0.320163437,0.220585836,0.127742138,0.037507897,0.004439398,GOL,
sp|Q60715|P4HA1_MOUSE,Prolyl 4-hydroxylase subunit alpha-1 (multiple isoforms),2,2,0.089306883,0.112288608,0.11302641,0.207946729,0.203500342,0.160347016,0.060911304,0.052672707,ERT,
sp|Q9Z1Q5|CLIC1_MOUSE,Chloride intracellular channel protein 1,2,2,0.118280574,0.245378135,0.113663209,0.172209996,0.048493348,0.024569293,0.012934589,0.264470855,PLM,
sp|Q3TLP5|ECHD2_MOUSE,"Enoyl-CoA hydratase domain-containing protein 2, mitochondrial (multiple isoforms)",2,2,0.033335777,0.040449791,0.034204983,0.093970314,0.372449367,0.295564514,0.124469647,0.005555607,MIT,
sp|Q91VC3|IF4A3_MOUSE,Eukaryotic initiation factor 4A-III,2,2,0.036120322,0.064662476,0.013695527,0.084731693,0.081972867,0.156316092,0.423127362,0.139373661,NUC,
sp|Q9EP69|SAC1_MOUSE,Phosphatidylinositide phosphatase SAC1,2,2,0.082422585,0.150983618,0.040131571,0.231238525,0.179860322,0.145668904,0.13514462,0.034549855,null,
sp|Q9Z0S9|PRAF1_MOUSE,Prenylated Rab acceptor protein 1,2,2,0.098764543,0.135137308,0.072249032,0.260822786,0.219336834,0.140793174,0.049541491,0.023354832,GOL-VES,
sp|O08795|GLU2B_MOUSE,Glucosidase 2 subunit beta (multiple isoforms),2,2,0.109745692,0.151096541,0.066821186,0.253287862,0.19893648,0.175441457,0.035491977,0.009178804,ERT,ERT-GOL
sp|Q04447|KCRB_MOUSE,Creatine kinase B-type,2,2,0.018363561,0.050358945,0.014802586,0.032603718,0.020854355,0.01281054,0.018277626,0.831928671,CYT,
sp|Q569Z6|TR150_MOUSE,Thyroid hormone receptor-associated protein 3,2,2,0.043054426,0.0568892,0.011395618,0.086968831,0.100217096,0.209810018,0.270483473,0.221181339,null,
sp|P28660|NCKP1_MOUSE,Nck-associated protein 1 (multiple isoforms),2,2,0.194819518,0.188512058,0.080675186,0.171457908,0.104492171,0.098882571,0.125843257,0.03531733,null,
sp|Q9DBG3|AP2B1_MOUSE,AP-2 complex subunit beta (multiple isoforms),2,2,0.076317784,0.134821986,0.076550856,0.242943642,0.180236228,0.1540117,0.107799077,0.027318726,PLM-VES,
sp|P54822|PUR8_MOUSE,Adenylosuccinate lyase,2,2,0.05994672,0.154241435,0.013124294,0.204873917,0.119614515,0.134423973,0.239181576,0.074593569,CYT,
sp|Q6ZWX6|IF2A_MOUSE,Eukaryotic translation initiation factor 2 subunit 1,2,2,0.027354922,0.052449465,0.010398228,0.060957442,0.060952115,0.125112684,0.246507962,0.416267181,NUC-COM,
sp|Q8VE37|RCC1_MOUSE,Regulator of chromosome condensation,2,2,0.026943044,0.048581433,0.013547022,0.057500369,0.071429214,0.458792467,0.222843155,0.100363296,NUC,NUC
sp|Q6PD26|PIGS_MOUSE,GPI transamidase component PIG-S,2,2,0.082828289,0.159869363,0.064940072,0.280368265,0.189147632,0.177348989,0.04026996,0.00522743,ERT,ERT-GOL
sp|P41105|RL28_MOUSE,60S ribosomal protein L28,2,2,0.058154327,0.066952136,0.042794865,0.123006155,0.128066047,0.127482285,0.366506973,0.087037212,RIB,
sp|Q6NVG5|MREG_MOUSE,Melanoregulin,2,2,0.115528925,0.250995755,0.090893652,0.327058756,0.140322146,0.047769861,0.021335702,0.006095204,PLM,
sp|P24547|IMDH2_MOUSE,Inosine-5'-monophosphate dehydrogenase 2,2,2,0.026095387,0.030266064,0.00298117,0.029520334,0.021903839,0.025829276,0.05497814,0.808425791,null,CYT
sp|Q8BL97|SRSF7_MOUSE,Serine/arginine-rich splicing factor 7 (multiple isoforms),2,2,0.053570832,0.070295907,0.014266107,0.087131235,0.07644346,0.096060864,0.265975735,0.33625586,NUC,
sp|Q3URQ0|TEX10_MOUSE,Testis-expressed sequence 10 protein,2,2,0.024236041,0.070915859,0.020651687,0.092469475,0.083872377,0.251191116,0.309707694,0.146955751,NUC,
sp|Q60848|HELLS_MOUSE,Lymphocyte-specific helicase (multiple isoforms),2,2,0.040071418,0.049475497,0.014993316,0.08406417,0.10454263,0.223711534,0.306834355,0.176307081,NUC,
sp|O88342|WDR1_MOUSE,WD repeat-containing protein 1,2,2,0.073372109,0.129178339,0.035286055,0.139370635,0.255063358,0.196291363,0.073676509,0.097761633,SKE,
sp|Q9Z247|FKBP9_MOUSE,Peptidyl-prolyl cis-trans isomerase FKBP9,2,2,0.282710108,0.169903504,0.059556759,0.19098333,0.137899889,0.106672538,0.034579765,0.017694106,ERT,
sp|Q9D883|U2AF1_MOUSE,Splicing factor U2AF 35 kDa subunit,2,2,0.047673726,0.063282958,0.049603145,0.094795366,0.097936063,0.156288538,0.332513267,0.157906937,NUC,
sp|Q91YK2|RRP1B_MOUSE,Ribosomal RNA processing protein 1 homolog B,2,2,0.131620916,0.090034078,0.04393714,0.100930463,0.099629184,0.147009238,0.241826574,0.145012407,#N/A,RIB
sp|Q3TDQ1|STT3B_MOUSE,Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit STT3B,2,2,0.017648565,0.140462062,0.019541181,0.288023126,0.257499114,0.221107959,0.053054738,0.002663255,ERT,
sp|A2A8Z1|OSBL9_MOUSE,Oxysterol-binding protein-related protein 9 (multiple isoforms),2,2,0.078216531,0.095913816,0.049799862,0.162972581,0.131756544,0.293969334,0.0474643,0.139907033,null,
sp|Q8BP47|SYNC_MOUSE,"Asparaginyl-tRNA synthetase, cytoplasmic",2,2,0.058027079,0.064515328,0.018644383,0.062737558,0.060063747,0.05022494,0.047428822,0.638358143,CYT,
sp|Q8K363|DDX18_MOUSE,ATP-dependent RNA helicase DDX18,2,2,0.064983398,0.090357632,0.040396439,0.115984454,0.106066179,0.160551478,0.225706345,0.195954074,null,
sp|Q9WUK2|IF4H_MOUSE,Eukaryotic translation initiation factor 4H (multiple isoforms),2,2,0.037470923,0.035408523,0.016396475,0.041587936,0.042141589,0.078311354,0.190926481,0.557756719,#N/A,
sp|Q9D8P4|RM17_MOUSE,"39S ribosomal protein L17, mitochondrial (multiple isoforms)",2,2,0.089237639,0.060107411,0.023091952,0.096997985,0.345424277,0.23880213,0.098095014,0.048243593,#N/A,
sp|Q9CQY5|MAGT1_MOUSE,Magnesium transporter protein 1 (multiple isoforms),2,2,0.102208229,0.145545221,0.093726366,0.230596946,0.194395291,0.167948004,0.053974806,0.011605137,ERT,
sp|Q8BGS1|E41L5_MOUSE,Band 4.1-like protein 5 (multiple isoforms),2,2,0.246743951,0.164737799,0.069385555,0.150042849,0.095473764,0.072823959,0.071397047,0.129395075,#N/A,
sp|Q9D823|RL37_MOUSE,60S ribosomal protein L37,2,2,0.025325571,0.074551259,0,0.137005661,0.123749805,0.133518239,0.383191769,0.122657696,RIB,
sp|Q8K310|MATR3_MOUSE,Matrin-3,2,2,0.026191473,0.037590953,0.010823863,0.034348031,0.041324656,0.152029153,0.642804747,0.054887124,NUC,
sp|P35951|LDLR_MOUSE,Low-density lipoprotein receptor,2,2,0.107051618,0.258973334,0.103746837,0.282993584,0.127228874,0.076965175,0.038274114,0.004766464,PLM,LYS-END
sp|Q921M3|SF3B3_MOUSE,Splicing factor 3B subunit 3 (multiple isoforms),1,1,0.03047936,0.042926807,0.011811767,0.062184725,0.092059363,0.134419482,0.464556179,0.161562318,null,
sp|Q9EPU0|RENT1_MOUSE,Regulator of nonsense transcripts 1 (multiple isoforms),1,1,0.078990968,0.085862429,0.016080079,0.085046957,0.087867292,0.161125024,0.322088238,0.162939014,NUC,
sp|P99028|QCR6_MOUSE,"Cytochrome b-c1 complex subunit 6, mitochondrial",1,1,0.028000911,0.046843836,0.027379392,0.105360083,0.411786049,0.269431551,0.086049121,0.025149059,null,
sp|Q9QXT0|CNPY2_MOUSE,Protein canopy homolog 2,1,1,0.088539687,0.15844677,0.023239603,0.231906516,0.202123365,0.188660183,0.071087028,0.035996849,ERT,
sp|Q8BMJ2|SYLC_MOUSE,"Leucyl-tRNA synthetase, cytoplasmic",1,1,0.033690805,0.062832017,0.017606441,0.069819732,0.03531409,0.073811692,0.055113289,0.651811934,null,
sp|Q03145|EPHA2_MOUSE,Ephrin type-A receptor 2,1,1,0.12243433,0.235624823,0,0.187931614,0.116699717,0.095642025,0.173601017,0.068066473,PLM,
sp|Q6DFW4|NOP58_MOUSE,Nucleolar protein 58,1,1,0.065190232,0.087851824,0.02968723,0.088575285,0.08381503,0.165664281,0.279235026,0.199981092,null,
sp|Q8CI11|GNL3_MOUSE,Guanine nucleotide-binding protein-like 3 (multiple isoforms),1,1,0.009756806,0.026155743,0.017689388,0.072242511,0.069340517,0.140592112,0.477954753,0.186268169,#N/A,
sp|P62274|RS29_MOUSE,40S ribosomal protein S29,1,1,0.057311038,0.049727985,0.012542497,0.085064649,0.097836157,0.110059832,0.429078588,0.158379253,RIB,
sp|Q91W43|GCSP_MOUSE,"Glycine dehydrogenase [decarboxylating], mitochondrial",1,1,0.112864034,0.072637756,0.040204452,0.122360478,0.319263241,0.209263743,0.101132352,0.022273943,MIT,
sp|Q8BMS1|ECHA_MOUSE,"Trifunctional enzyme subunit alpha, mitochondrial",1,1,0.026722186,0.028422609,0,0.100230454,0.46597141,0.290877011,0.08777633,0,MIT,
sp|O08917|FLOT1_MOUSE,Flotillin-1,1,1,0.81778315,0.125326875,0.004784507,0.025762841,0.011201587,0.006489893,0,0.008651147,PLM-END-MEL,
sp|Q9CY27|TECR_MOUSE,"Trans-2,3-enoyl-CoA reductase",1,1,0.086961844,0.135941839,0.034124618,0.254309769,0.201086331,0.249344724,0.038230874,0,ERT,
sp|P62814|VATB2_MOUSE,"V-type proton ATPase subunit B, brain isoform",1,1,0.135076925,0.154175838,0.076447104,0.159347805,0.093055763,0.069850708,0.049461932,0.262583926,PLM-MEL-CYT,
sp|Q8BK64|AHSA1_MOUSE,Activator of 90 kDa heat shock protein ATPase homolog 1,1,1,0.025604769,0.044540594,0.034515255,0.059878324,0.034931074,0.056247994,0.029306291,0.714975697,ERT-CYT,
sp|P19783|COX41_MOUSE,"Cytochrome c oxidase subunit 4 isoform 1, mitochondrial",1,1,0.01231109,0.021095964,0.026342683,0.089344659,0.427604284,0.315100663,0.09740193,0.010798726,MIT,
sp|Q80Y81|RNZ2_MOUSE,Zinc phosphodiesterase ELAC protein 2 (multiple isoforms),1,1,0.008957324,0.016405382,0.018261982,0.066599078,0.324800966,0.227163289,0.073355167,0.264456813,MIT-NUC,
sp|P63323|RS12_MOUSE,40S ribosomal protein S12,1,1,0.067810397,0.058726276,0.035416278,0.064008867,0.108007592,0.10804773,0.40032639,0.157656471,RIB,
sp|Q9ES97|RTN3_MOUSE,Reticulon-3 (multiple isoforms),1,1,0.059401495,0.135666275,0.096334999,0.277989229,0.183972843,0.113988079,0.105229539,0.02741754,ERT-GOL,
sp|Q9D024|CC47_MOUSE,Coiled-coil domain-containing protein 47 (multiple isoforms),1,1,0.061638635,0.11968942,0.043605895,0.210488375,0.187502762,0.280140294,0.08909667,0.007837949,ERT,
tr|Q3TY88|Q3TY88_MOUSE,Putative uncharacterized protein (Fragment),1,1,0.089167258,0.111974089,0.025522102,0.10058114,0.081913232,0.215578984,0.192300478,0.182962717,null,
sp|Q99L13|3HIDH_MOUSE,"3-hydroxyisobutyrate dehydrogenase, mitochondrial",1,1,0.01799652,0.035466804,0.005254752,0.094461719,0.416509581,0.31375119,0.105559152,0.011000282,MIT,
sp|P70227|ITPR3_MOUSE,"Inositol 1,4,5-trisphosphate receptor type 3",1,1,0.070080211,0.200251859,0.023903233,0.296245314,0.200800845,0.170385786,0.038332751,0,ERT-NUC,
sp|Q62470|ITA3_MOUSE,Isoform Alpha-3B of Integrin alpha-3,1,1,0.154219034,0.288326002,0.02353741,0.202324344,0.133980359,0.106723846,0.074322418,0.016566586,PLM,
sp|P62962|PROF1_MOUSE,Profilin-1,1,1,0.079674365,0.140549563,0.022068003,0.11801997,0.113963467,0.122562458,0.111569132,0.291593041,NUC-ECM-CYT-SKE,
sp|Q9ER00|STX12_MOUSE,Syntaxin-12,1,1,0.124809787,0.254011811,0.140508401,0.322966515,0.12714135,0.030562136,0,0,GOL,
sp|Q99KP6|PRP19_MOUSE,Pre-mRNA-processing factor 19 (multiple isoforms),1,1,0,0.026198671,0.025769735,0.058719006,0.068687763,0.226443426,0.43873852,0.155442878,NUC-SKE,
sp|Q99LX0|PARK7_MOUSE,Protein DJ-1,1,1,0.032760952,0.056683911,0.012891057,0.042634141,0.033794159,0.023984388,0.020255262,0.776996131,MIT-NUC,
sp|P05201|AATC_MOUSE,"Aspartate aminotransferase, cytoplasmic",1,1,0.032505811,0.05099795,0.015689682,0.052478248,0.02665464,0.020946048,0.013256175,0.787471445,CYT,
sp|Q8VDW0|DX39A_MOUSE,ATP-dependent RNA helicase DDX39A (multiple isoforms),1,1,0.021006043,0.030876718,0.003496638,0.042347554,0.050185208,0.182279561,0.371377319,0.298430959,NUC,
sp|Q587J6|LITD1_MOUSE,LINE-1 type transposase domain-containing protein 1,1,1,0.053062289,0.064142668,0.007521134,0.06081648,0.121951922,0.363658019,0.240981875,0.087865614,null,
sp|Q8C5H8|CE033_MOUSE,< No description >,1,1,0.036495006,0.064458792,0.03203593,0.12012852,0.335405514,0.272200349,0.098655821,0.040620069,MIT,
sp|P02468|LAMC1_MOUSE,Laminin subunit gamma-1,1,1,0.104083651,0.124582456,0.058409563,0.233338611,0.216855553,0.183166607,0.061480779,0.018082781,null,
sp|Q99LD8|DDAH2_MOUSE,"N(G),N(G)-dimethylarginine dimethylaminohydrolase 2",1,1,0.251980245,0.219171785,0.069160271,0.113559045,0.043536683,0.016246022,0.014363205,0.271982743,null,
sp|Q3V1T4|P3H1_MOUSE,Prolyl 3-hydroxylase 1 (multiple isoforms),1,1,0.071722865,0.144600825,0.025838989,0.253038379,0.239042756,0.19690584,0.045646787,0.023203559,PLM-ERT-NUC-ECM,
sp|Q9DCL9|PUR6_MOUSE,Multifunctional protein ADE2,1,1,0.04254518,0.111711205,0.050214933,0.10099449,0.053505819,0.087127342,0.209268236,0.344632795,null,
sp|P13864|DNMT1_MOUSE,DNA (cytosine-5)-methyltransferase 1 (multiple isoforms),1,1,0.034268474,0.046939844,0.008724233,0.064088835,0.081192352,0.533684311,0.18164873,0.049453221,NUC,NUC
sp|Q3TYD6|LMTK2_MOUSE,Serine/threonine-protein kinase LMTK2,1,1,0.177553114,0.306681602,0.06004621,0.242027452,0.086925531,0.077000165,0,0.049765926,null,
sp|Q9JHP7|KDEL1_MOUSE,KDEL motif-containing protein 1 (multiple isoforms),1,1,0.130221119,0.131463607,0.043501807,0.215236917,0.166775898,0.179229953,0.086112522,0.047458177,ERT,
sp|O35435|PYRD_MOUSE,"Dihydroorotate dehydrogenase (quinone), mitochondrial",1,1,0.021055103,0.037336525,0.007343989,0.095348964,0.448719802,0.304990963,0.085204655,0,MIT,
sp|P08775|RPB1_MOUSE,DNA-directed RNA polymerase II subunit RPB1,1,1,0.033102452,0.047832262,0,0.064039644,0.061620384,0.200038156,0.242922051,0.350445051,null,
sp|Q9DCD2|SYF1_MOUSE,Pre-mRNA-splicing factor SYF1,1,1,0.053826296,0.068102296,0.020980103,0.071346805,0.099094959,0.244450314,0.188046897,0.254152331,COM,
sp|Q99KE1|MAOM_MOUSE,"NAD-dependent malic enzyme, mitochondrial",1,1,0.024602083,0.040707729,0.032492694,0.089773078,0.41703068,0.295288731,0.100105004,0,MIT,
sp|Q8BPG6|SUMF2_MOUSE,Sulfatase-modifying factor 2,1,1,0.111797631,0.145699574,0.103018688,0.231302421,0.172854394,0.155172113,0.054124552,0.026030629,ERT,
sp|Q80U78|PUM1_MOUSE,Pumilio homolog 1 (multiple isoforms),1,1,0.05240504,0.064525292,0.024021537,0.085082702,0.097486854,0.152852968,0.468703669,0.054921938,null,
sp|Q91YW3|DNJC3_MOUSE,DnaJ homolog subfamily C member 3,1,1,0.040557288,0.137888684,0.054650898,0.275578204,0.245662428,0.190067234,0.055595265,0,#N/A,
sp|P85094|ISC2A_MOUSE,"Isochorismatase domain-containing protein 2A, mitochondrial",1,1,0.016131583,0.027962282,0,0.103817849,0.445786508,0.342866199,0.06343558,0,MIT-NUC,
sp|A2A7S8|K1522_MOUSE,Uncharacterized protein KIAA1522 (multiple isoforms),1,1,0.141997818,0.189778152,0.062402948,0.169673384,0.12279515,0.114119524,0.095801567,0.103431457,null,
sp|P98195|ATP9B_MOUSE,Probable phospholipid-transporting ATPase IIB (multiple isoforms),1,1,0.070083941,0.252117124,0.052832406,0.175901007,0.18504052,0.128499527,0.064327545,0.071197929,null,
sp|Q91VD9|NDUS1_MOUSE,"NADH-ubiquinone oxidoreductase 75 kDa subunit, mitochondrial",1,1,0,0.045240054,0,0.114782832,0.388270121,0.304178345,0.095488814,0.052039835,MIT,
sp|Q8K248|HPDL_MOUSE,4-hydroxyphenylpyruvate dioxygenase-like protein,1,1,0.039828654,0.026783404,0.021051122,0.096411012,0.453538871,0.278228215,0.084158722,0,#N/A,
sp|Q9DC51|GNAI3_MOUSE,Guanine nucleotide-binding protein G(k) subunit alpha,1,1,0.280947354,0.2550665,0.038689782,0.193991833,0.111149077,0.067817514,0.041304589,0.011033349,PLM-GOL-SKE,
sp|Q8VC19|HEM1_MOUSE,"5-aminolevulinate synthase, nonspecific, mitochondrial",1,1,0.013460735,0.034737227,0,0.120356503,0.454699798,0.305118407,0.071627329,0,#N/A,
sp|P08228|SODC_MOUSE,Superoxide dismutase [Cu-Zn],1,1,0.053819393,0.083095886,0.020013725,0.082295763,0.114918952,0.089880433,0.031592233,0.524383617,#N/A,
sp|Q61206|PA1B2_MOUSE,Platelet-activating factor acetylhydrolase IB subunit beta,1,1,0.059391441,0.061893726,0.009799812,0.040899378,0.015226119,0.008880541,0.006031684,0.7978773,null,
sp|O08709|PRDX6_MOUSE,Peroxiredoxin-6,1,1,0.030679401,0.053100017,0,0.033820755,0.0289916,0,0.025706047,0.827702179,MIT-LYS-VES-CYT,
sp|P83882|RL36A_MOUSE,60S ribosomal protein L36a,1,1,0.036532805,0.07423035,0.020931827,0.132701544,0.133279935,0.127745166,0.37778293,0.096795442,RIB,
sp|P97449|AMPN_MOUSE,Aminopeptidase N,1,1,0.28180529,0.238688379,0.074885412,0.22343802,0.095462572,0.064073733,0.021646594,0,null,
sp|O55131|SEPT7_MOUSE,Septin-7,1,1,0.038793369,0.062696172,0.020009606,0.107213957,0.140106135,0.265756502,0.329773417,0.03565084,SKE,
sp|P51174|ACADL_MOUSE,"Long-chain specific acyl-CoA dehydrogenase, mitochondrial",1,1,0,0.025512937,0.023703044,0.096577574,0.440595079,0.32596856,0.087642806,0,#N/A,
sp|P32233|DRG1_MOUSE,Developmentally-regulated GTP-binding protein 1,1,1,0.047972115,0.054675211,0,0.09160044,0.108240022,0.165967504,0.447546158,0.08399855,null,
sp|Q60932|VDAC1_MOUSE,Isoform Mt-VDAC1 of Voltage-dependent anion-selective channel protein 1,1,1,0.051659183,0.048377873,0.027925874,0.116975359,0.345769623,0.306439267,0.102214213,0.000638609,PLM-MIT,
sp|Q922W5|P5CR1_MOUSE,"Pyrroline-5-carboxylate reductase 1, mitochondrial",1,1,0.037615876,0.122583568,0.065401425,0.169305586,0.295576773,0.21466434,0.083848083,0.011004349,#N/A,
sp|Q8BG30|NELFA_MOUSE,Negative elongation factor A,1,1,0.041253099,0.032626398,0.01409961,0.047947065,0.05317293,0.148292053,0.28623859,0.376370255,#N/A,
sp|P32921|SYWC_MOUSE,"Tryptophanyl-tRNA synthetase, cytoplasmic (multiple isoforms)",1,1,0.047630115,0.054045939,0.015874384,0.035560945,0.046355708,0.117637446,0.221784431,0.461111032,null,
