"Protein Entry Name"	"Accession No."	"Protein Description"	"Peptides"	"PSMs"	113	114	115	116	117	118	119	121	"markers"	"pd.2013"	"pd.validated"
"FXR1_HUMAN"	"P51114"	"Fragile X mental retardation syndrome-related protein 1 (multiple isoforms)"	1	1	0.198176984	0.152371669	0.066072062	0.157310282	0.238313442	0.118955693	0.020293448	0.04850642	"unknown"	"unknown"	"unknown"
"FXR2_HUMAN"	"P51116"	"Fragile X mental retardation syndrome-related protein 2"	1	1	0.208967481	0.167714041	0.049175344	0.126269191	0.242176409	0.131044467	0.020584121	0.054068945	"unknown"	"PM"	"PM"
"FYN_HUMAN"	"P06241"	"Tyrosine-protein kinase Fyn (multiple isoforms)"	2	2	0.32955755	0.219142256	0.125567661	0.14436489	0.145273545	0.036094099	0	0	"unknown"	"PM"	"PM"
"G3P_HUMAN"	"P04406"	"Glyceraldehyde-3-phosphate dehydrogenase"	1	1	0.183291436	0.21307158	0.017881845	0.060925689	0.088285103	0.058103351	0.015657538	0.362783457	"unknown"	"unknown"	"unknown"
"G6PD_HUMAN"	"P11413"	"Glucose-6-phosphate 1-dehydrogenase (multiple isoforms)"	1	1	0.074554704	0.078667262	0.086833062	0.062777688	0.077101504	0.045448719	0.038554064	0.536062997	"unknown"	"unknown"	"unknown"
"G6PI_HUMAN"	"P06744"	"Glucose-6-phosphate isomerase"	4	4	0.132232037	0.148226857	0.048116122	0.081459303	0.074733765	0.020057464	0.000396948	0.494777504	"unknown"	"Phenotype 1"	"unknown"
"GALNS_HUMAN"	"P34059"	"N-acetylgalactosamine-6-sulfatase"	1	1	0.049380626	0.136199109	0.277607753	0.133237564	0.33989634	0.063678609	0	0	"unknown"	"unknown"	"unknown"
"GALT1_HUMAN"	"Q10472"	"Polypeptide N-acetylgalactosaminyltransferase 1 (multiple isoforms)"	1	1	0.131182556	0.153808491	0.068169156	0.220120425	0.303437556	0.1015081	0.021773716	0	"unknown"	"unknown"	"unknown"
"GALT2_HUMAN"	"Q10471"	"Polypeptide N-acetylgalactosaminyltransferase 2"	1	1	0.127651473	0.149466572	0.064379032	0.210418793	0.332255413	0.100524075	0.015304643	0	"Golgi"	"Golgi"	"Golgi"
"GALT3_HUMAN"	"Q14435"	"Polypeptide N-acetylgalactosaminyltransferase 3 (multiple isoforms)"	1	1	0.081665537	0.16556541	0.115354747	0.137573438	0.273527683	0.183328919	0.035500762	0.007483504	"unknown"	"ER"	"ER"
"GALT7_HUMAN"	"Q86SF2"	"N-acetylgalactosaminyltransferase 7"	1	1	0.144398476	0.146364929	0.115281021	0.204724117	0.326085794	0.063145663	0	0	"Golgi"	"Golgi"	"Golgi"
"GANAB_HUMAN"	"Q14697"	"Neutral alpha-glucosidase AB (multiple isoforms)"	6	6	0.174261537	0.182525431	0.053631404	0.169468599	0.255482997	0.10541523	0.004277866	0.054936936	"unknown"	"unknown"	"unknown"
"GAPD1_HUMAN"	"Q14C86"	"GTPase-activating protein and VPS9 domain-containing protein 1 (multiple isoforms)"	1	1	0.128313353	0.157439024	0.037570706	0.086331333	0.083653006	0.037839271	0.012268788	0.456584518	"unknown"	"Phenotype 1"	"Cytosol"
"GAPT_HUMAN"	"Q8N292"	"Protein GAPT"	1	1	0.192396142	0.209540193	0.031657368	0.167623936	0.236978209	0.108587339	0.016502381	0.036714432	"PM"	"PM"	"PM"
"GBB4_HUMAN"	"Q9HAV0"	"Guanine nucleotide-binding protein subunit beta-4"	1	1	0.308609168	0.314103535	0.040909872	0.141416857	0.131978963	0.062981605	0	0	"PM"	"PM"	"PM"
"GBLP_HUMAN"	"P63244"	"Guanine nucleotide-binding protein subunit beta-2-like 1"	1	1	0.177386116	0.199891268	0.045791301	0.121954603	0.199233177	0.063147548	0	0.192595986	"unknown"	"PM"	"PM"
"GCDH_HUMAN"	"Q92947"	"Glutaryl-CoA dehydrogenase, mitochondrial (multiple isoforms)"	2	2	0.122555864	0.131985607	0.067540974	0.073492842	0.141454992	0.383159914	0.079238943	0.000570864	"Mitochondrion"	"Mitochondrion"	"Mitochondrion"
"GCFC1_HUMAN"	"Q9Y5B6"	"GC-rich sequence DNA-binding factor 1 (multiple isoforms)"	1	1	0.191580793	0.191203641	0.110734491	0.164777332	0.203120087	0.077454384	0.051296835	0.009832437	"unknown"	"unknown"	"unknown"
"GCN1L_HUMAN"	"Q92616"	"Translational activator GCN1"	2	2	0.166709113	0.173461599	0.075769462	0.130160603	0.196606655	0.12678582	0.046915669	0.08359108	"unknown"	"Mitochondrion"	"Mitochondrion"
"GCP60_HUMAN"	"Q9H3P7"	"Golgi resident protein GCP60"	1	1	0.049801283	0.061799204	0.022366153	0.055508452	0.076206205	0.035420205	0.008607912	0.690290585	"unknown"	"unknown"	"unknown"
"GCSP_HUMAN"	"P23378"	"Glycine dehydrogenase [decarboxylating], mitochondrial"	1	1	0.177131327	0.10266935	0	0.177770328	0.255700834	0.152095872	0	0.134632288	"Mitochondrion"	"Mitochondrion"	"Mitochondrion"
"GDIR1_HUMAN"	"P52565"	"Rho GDP-dissociation inhibitor 1"	1	1	0.103392675	0.092060403	0.055286135	0.061144082	0.048631898	0.015624173	0.010735698	0.613124936	"unknown"	"Phenotype 1"	"Cytosol"
"GDN_HUMAN"	"P07093"	"Glia-derived nexin (multiple isoforms)"	1	1	0.324386446	0.204894545	0.06554366	0.135030044	0.207133027	0.063012278	0	0	"unknown"	"PM"	"PM"
"GDS1_HUMAN"	"P52306"	"Rap1 GTPase-GDP dissociation stimulator 1 (multiple isoforms)"	1	1	0.113118175	0.146594363	0.034474976	0.080785013	0.088518308	0.020981735	0	0.51552743	"unknown"	"Phenotype 1"	"unknown"
"GEMI4_HUMAN"	"P57678"	"Component of gems 4"	1	1	0.186036929	0.227559809	0.028695792	0.140276811	0.210595515	0.09871189	0	0.108123255	"unknown"	"PM"	"PM"
"GGA1_HUMAN"	"Q9UJY5"	"ADP-ribosylation factor-binding protein GGA1 (multiple isoforms)"	1	1	0.041967591	0.057009284	0.025083656	0.048077422	0.064878601	0	0	0.762983446	"unknown"	"unknown"	"unknown"
"GGH_HUMAN"	"Q92820"	"Gamma-glutamyl hydrolase"	1	1	0.14323925	0.204142111	0.085265073	0.193762649	0.22477854	0.072146959	0.027133188	0.04953223	"unknown"	"unknown"	"unknown"
"GHDC_HUMAN"	"Q8N2G8"	"GH3 domain-containing protein (multiple isoforms)"	1	1	0.171931584	0.176548685	0.115874107	0.159651224	0.221122917	0.115544394	0.033333651	0.005993438	"unknown"	"unknown"	"unknown"
"GILT_HUMAN"	"P13284"	"Gamma-interferon-inducible lysosomal thiol reductase"	1	1	0.095605036	0.190985803	0.151957715	0.288002601	0.231161581	0.042287263	0	0	"unknown"	"Phenotype 3"	"Lysosome"
"GLBL2_HUMAN"	"Q8IW92"	"Beta-galactosidase-1-like protein 2"	1	1	0.099466953	0.130880197	0.170565374	0.182635396	0.280928677	0.082808425	0.052714978	0	"unknown"	"unknown"	"unknown"
"GLCM_HUMAN"	"P04062"	"Glucosylceramidase (multiple isoforms)"	3	3	0.119258045	0.160477024	0.172600045	0.239750367	0.264359395	0.018311302	0	0.025243823	"unknown"	"Golgi"	"Golgi"
"GLOD4_HUMAN"	"Q9HC38"	"Glyoxalase domain-containing protein 4 (multiple isoforms)"	1	1	0.067104713	0.110223985	0.032646059	0.078224739	0.043636754	0.037137623	0	0.631026126	"Mitochondrion"	"Mitochondrion"	"Mitochondrion"
"GLSK_HUMAN"	"O94925"	"Glutaminase kidney isoform, mitochondrial (multiple isoforms)"	1	1	0.104135967	0.155226703	0.038903484	0.086207666	0.173041119	0.393540752	0.030309141	0.018635168	"Mitochondrion"	"Mitochondrion"	"Mitochondrion"
"GLYM_HUMAN"	"P34897"	"Serine hydroxymethyltransferase, mitochondrial"	6	6	0.110849671	0.128548188	0.036580739	0.085825288	0.164821728	0.419139825	0.046649506	0.007585056	"unknown"	"Mitochondrion"	"Mitochondrion"
"GMFB_HUMAN"	"P60983"	"Glia maturation factor beta"	1	1	0.107380232	0.085617438	0.049248092	0.07548918	0.06904482	0.014132395	0	0.599087842	"unknown"	"Phenotype 1"	"unknown"
"GNA13_HUMAN"	"Q14344"	"Guanine nucleotide-binding protein subunit alpha-13"	1	1	0.216855977	0.253596565	0.071271799	0.187572095	0.211258151	0.036929863	0	0.022515551	"unknown"	"PM"	"PM"
"GNAI2_HUMAN"	"P04899"	"Guanine nucleotide-binding protein G(i) subunit alpha-2 (multiple isoforms)"	1	1	0.26937258	0.242408616	0.06253608	0.186383057	0.193962039	0.030913605	0	0.014424021	"unknown"	"PM"	"PM"
"GNAI3_HUMAN"	"P08754"	"Guanine nucleotide-binding protein G(k) subunit alpha"	2	2	0.338539433	0.226322847	0.078168751	0.149396178	0.15866246	0.046796493	0.000575847	0.00153799	"unknown"	"PM"	"PM"
"GNS_HUMAN"	"P15586"	"N-acetylglucosamine-6-sulfatase"	2	2	0.123230784	0.180135728	0.113103481	0.299264566	0.212541126	0.053472694	0	0.01825162	"unknown"	"unknown"	"unknown"
"GOGA5_HUMAN"	"Q8TBA6"	"Golgin subfamily A member 5 (multiple isoforms)"	1	1	0.099956458	0.171289783	0.030829038	0.180732978	0.386189345	0.131002397	0	0	"Golgi"	"Golgi"	"Golgi"
"GOGB1_HUMAN"	"Q14789"	"Golgin subfamily B member 1"	3	3	0.090225223	0.116535314	0.10281181	0.205903885	0.312547125	0.121392013	0.033970151	0.016614478	"Golgi"	"Golgi"	"Golgi"
"GOLI4_HUMAN"	"O00461"	"Golgi integral membrane protein 4"	1	1	0.094696368	0.17544249	0.097633886	0.205213584	0.29932502	0.10615621	0.021532443	0	"unknown"	"Golgi"	"Golgi"
"GOLM1_HUMAN"	"Q8NBJ4"	"Golgi membrane protein 1 (multiple isoforms)"	2	2	0.17279138	0.228401354	0.10449418	0.220719204	0.202362628	0.063514021	0.00761284	0.000104392	"unknown"	"PM"	"PM"
"GOSR1_HUMAN"	"O95249"	"Golgi SNAP receptor complex member 1"	2	2	0.157944307	0.188640757	0.123042853	0.182262134	0.209475626	0.08054465	0.025443911	0.032645763	"Golgi"	"Golgi"	"Golgi"
"GPC3_HUMAN"	"P51654"	"Glypican-3"	1	1	0.355118299	0.249520654	0.048280723	0.181001578	0.123724968	0.029037586	0	0.013316192	"unknown"	"PM"	"PM"
"GPC4_HUMAN"	"O75487"	"Glypican-4"	2	2	0.341057105	0.218590115	0.077204383	0.141814189	0.144004737	0.040815347	0	0.036514125	"unknown"	"PM"	"PM"
"GPDM_HUMAN"	"P43304"	"Glycerol-3-phosphate dehydrogenase, mitochondrial (multiple isoforms)"	1	1	0.116867489	0.149527148	0.040783397	0.075056166	0.171578921	0.397535056	0.048651822	0	"Mitochondrion"	"Mitochondrion"	"Mitochondrion"
"GPHRA_HUMAN"	"B7ZAQ6"	"Golgi pH regulator A (multiple isoforms)"	1	1	0.189230415	0.168540142	0	0.146487323	0.186240971	0.110491248	0.068883674	0.130126226	"unknown"	"unknown"	"unknown"
"GRB2_HUMAN"	"P62993"	"Isoform GRB3-3 of Growth factor receptor-bound protein 2"	1	1	0.224517957	0.232681519	0.035765186	0.134495842	0.120923587	0.042510888	0	0.209105022	"unknown"	"unknown"	"unknown"
"GRIN1_HUMAN"	"Q7Z2K8"	"G protein-regulated inducer of neurite outgrowth 1 (multiple isoforms)"	1	1	0.290160297	0.226912092	0.141281139	0.142664087	0.142636375	0.042738019	0.007716105	0.005891886	"PM"	"PM"	"PM"
"GRLF1_HUMAN"	"Q9NRY4"	"Glucocorticoid receptor DNA-binding factor 1 (multiple isoforms)"	1	1	0.284688428	0.232800316	0.106849537	0.105370844	0.146537412	0	0.061111978	0.062641484	"unknown"	"unknown"	"unknown"
"GRP75_HUMAN"	"P38646"	"Stress-70 protein, mitochondrial"	5	5	0.082509096	0.103743887	0.051485168	0.080519547	0.160836203	0.450528115	0.063713272	0.006664714	"unknown"	"Mitochondrion"	"Mitochondrion"
"GRP78_HUMAN"	"P11021"	"78 kDa glucose-regulated protein"	5	5	0.151509114	0.164081008	0.099682975	0.16798767	0.24454182	0.113542319	0.020442929	0.038212166	"unknown"	"unknown"	"unknown"
"GRPE1_HUMAN"	"Q9HAV7"	"GrpE protein homolog 1, mitochondrial"	1	1	0.095860795	0.14018829	0.041531701	0.084599456	0.153436087	0.401931639	0.054861874	0.027590157	"Mitochondrion"	"Mitochondrion"	"Mitochondrion"
"GRPE2_HUMAN"	"Q8TAA5"	"GrpE protein homolog 2, mitochondrial"	2	2	0.111578518	0.125655569	0.066351634	0.096212794	0.162989644	0.323834607	0.073358976	0.040018258	"Mitochondrion"	"Mitochondrion"	"Mitochondrion"
"GSHB_HUMAN"	"P48637"	"Glutathione synthetase"	2	2	0.14322019	0.120901146	0.066917741	0.069442977	0.063165783	0.05544312	0.015707245	0.465201798	"unknown"	"Phenotype 1"	"Cytosol"
"GSK3A_HUMAN"	"P49840"	"Glycogen synthase kinase-3 alpha"	1	1	0.210999866	0.191664728	0.098588203	0.112284183	0.12292197	0.054076294	0.017949917	0.191514839	"unknown"	"unknown"	"unknown"
"GSLG1_HUMAN"	"Q92896"	"Golgi apparatus protein 1 (multiple isoforms)"	3	3	0.159013843	0.180452421	0.079386525	0.208681096	0.275398645	0.088583327	0.008484144	0	"Golgi"	"Golgi"	"Golgi"
"GT251_HUMAN"	"Q8NBJ5"	"Procollagen galactosyltransferase 1"	3	3	0.134911789	0.148086461	0.08026636	0.179828657	0.282176872	0.149781481	0.024350693	0.000597688	"ER"	"ER"	"ER"
"GTPB1_HUMAN"	"O00178"	"GTP-binding protein 1"	1	1	0.067061719	0.143831462	0.034380737	0.097112831	0.16592938	0.080039807	0	0.411644064	"unknown"	"unknown"	"unknown"
"GTR1_HUMAN"	"P11166"	"Solute carrier family 2, facilitated glucose transporter member 1"	1	1	0.191737091	0.256652403	0.102051074	0.164597659	0.2198452	0.058494679	0.006621894	0	"unknown"	"PM"	"PM"
"GUAA_HUMAN"	"P49915"	"GMP synthase [glutamine-hydrolyzing]"	1	1	0.051764508	0.049882657	0.026415903	0.031475751	0.038521536	0	0	0.801939645	"unknown"	"Phenotype 2"	"Cytosol"
"GYS1_HUMAN"	"P13807"	"Glycogen [starch] synthase, muscle"	1	1	0.159119126	0.137526273	0.05598358	0.091004511	0.123684107	0.071801018	0.043533304	0.31734808	"unknown"	"unknown"	"unknown"
"H1X_HUMAN"	"Q92522"	"Histone H1x"	1	1	0.077647368	0.160736064	0	0.103918047	0.23487069	0.152491367	0.030294144	0.24004232	"unknown"	"unknown"	"unknown"
"H4_HUMAN"	"P62805"	"Histone H4"	2	2	0.039161264	0.063928279	0.019597775	0.045763923	0.148578335	0.28413656	0.30810345	0.090730413	"unknown"	"Phenotype 4"	"Nucleus.Chromatin"
"HACD3_HUMAN"	"Q9P035"	"3-hydroxyacyl-CoA dehydratase 3"	2	2	0.186133651	0.198088378	0.054328066	0.172203641	0.256543892	0.11089821	0.017068374	0.004735789	"ER"	"ER"	"ER"
"HAX1_HUMAN"	"O00165"	"HCLS1-associated protein X-1 (multiple isoforms)"	1	1	0.147217221	0.12131063	0.068003454	0.079025504	0.145072325	0.331021414	0.087209003	0.021140449	"unknown"	"Mitochondrion"	"Mitochondrion"
"HCD2_HUMAN"	"Q99714"	"3-hydroxyacyl-CoA dehydrogenase type-2 (multiple isoforms)"	2	2	0.114665619	0.137927498	0.066298486	0.076615813	0.14595215	0.370676339	0.074363107	0.013500989	"unknown"	"Mitochondrion"	"Mitochondrion"
"HCDH_HUMAN"	"Q16836"	"Hydroxyacyl-coenzyme A dehydrogenase, mitochondrial (multiple isoforms)"	1	1	0.105527808	0.109337319	0.072256749	0.071168333	0.126417867	0.364941995	0.140903428	0.009446501	"Mitochondrion"	"Mitochondrion"	"Mitochondrion"
"HEAT1_HUMAN"	"Q9H583"	"HEAT repeat-containing protein 1"	1	1	0.076661158	0.142057986	0.049019755	0.1237641	0.242639232	0.117489227	0	0.248368542	"unknown"	"unknown"	"unknown"
"HEM6_HUMAN"	"P36551"	"Coproporphyrinogen-III oxidase, mitochondrial"	3	3	0.108508913	0.137528141	0.031826032	0.072935936	0.179995899	0.372951461	0.040159603	0.056094016	"Mitochondrion"	"Mitochondrion"	"Mitochondrion"
"HEXB_HUMAN"	"P07686"	"Beta-hexosaminidase subunit beta"	3	3	0.118481934	0.188038575	0.147138499	0.26083615	0.237142948	0.041258673	0	0.007103223	"unknown"	"Phenotype 3"	"Lysosome"
"HIBCH_HUMAN"	"Q6NVY1"	"3-hydroxyisobutyryl-CoA hydrolase, mitochondrial (multiple isoforms)"	1	1	0.060004771	0.135347249	0.026934329	0.055759173	0.166369372	0.471117648	0.044216095	0.040251363	"Mitochondrion"	"Mitochondrion"	"Mitochondrion"
"HINT1_HUMAN"	"P49773"	"Histidine triad nucleotide-binding protein 1"	1	1	0.041717872	0.050998214	0.032752338	0.027468604	0.022423714	0	0	0.824639258	"unknown"	"Phenotype 2"	"unknown"
"HIP1_HUMAN"	"O00291"	"Isoform HIP1-1 of Huntingtin-interacting protein 1"	2	2	0.086331894	0.156636022	0.157830299	0.124200366	0.360900826	0.108171113	0.00592948	0	"unknown"	"Golgi"	"Golgi"
"HMGB1_HUMAN"	"P09429"	"High mobility group protein B1"	1	1	0.064369981	0.046139128	0.03656913	0.031835012	0.099630103	0.188541975	0.422221591	0.11069308	"unknown"	"Phenotype 4"	"Nucleus.Chromatin"
"HMOX1_HUMAN"	"P09601"	"Heme oxygenase 1"	1	1	0.116309178	0.087027322	0.128667168	0.152276722	0.194799555	0.189186437	0	0.131733617	"unknown"	"Mitochondrion"	"Mitochondrion"
"HNF4G_HUMAN"	"Q14541"	"Hepatocyte nuclear factor 4-gamma (multiple isoforms)"	1	1	0.192769715	0.232282581	0.056815332	0.224396325	0.241299184	0.052436863	0	0	"unknown"	"PM"	"PM"
"HNRH3_HUMAN"	"P31942"	"Heterogeneous nuclear ribonucleoprotein H3 (multiple isoforms)"	1	1	0.11164519	0.116692879	0.049200327	0.081961437	0.152300884	0.108666393	0.041563706	0.337969184	"unknown"	"unknown"	"unknown"
"HNRL1_HUMAN"	"Q9BUJ2"	"Heterogeneous nuclear ribonucleoprotein U-like protein 1 (multiple isoforms)"	1	1	0.07086494	0.061023743	0.027548729	0.055493509	0.071611912	0.049401947	0.021064808	0.642990413	"unknown"	"unknown"	"unknown"
"HNRPC_HUMAN"	"P07910"	"Heterogeneous nuclear ribonucleoproteins C1/C2 (multiple isoforms)"	1	1	0.143595833	0.140433078	0.034265401	0.086901303	0.121993991	0.088323155	0.04582678	0.33866046	"unknown"	"unknown"	"unknown"
"HNRPD_HUMAN"	"Q14103"	"Heterogeneous nuclear ribonucleoprotein D0 (multiple isoforms)"	1	1	0.072952544	0.120897881	0.053069593	0.074133011	0.108690924	0.085966177	0.040479729	0.443810142	"unknown"	"unknown"	"unknown"
"HNRPK_HUMAN"	"P61978"	"Heterogeneous nuclear ribonucleoprotein K (multiple isoforms)"	4	4	0.028114488	0.042404737	0.028188958	0.054906275	0.102224249	0.086523324	0.067387232	0.590250737	"unknown"	"Phenotype 6"	"Nucleus"
"HNRPL_HUMAN"	"P14866"	"Heterogeneous nuclear ribonucleoprotein L"	1	1	0.105339718	0.117468454	0.058782418	0.088165474	0.11483196	0.094512437	0.080622828	0.34027671	"unknown"	"unknown"	"unknown"
"HNRPM_HUMAN"	"P52272"	"Heterogeneous nuclear ribonucleoprotein M (multiple isoforms)"	3	3	0.165531634	0.142033684	0.042931934	0.123381956	0.192719265	0.108426841	0.011527824	0.213446862	"unknown"	"unknown"	"unknown"
"HNRPR_HUMAN"	"O43390"	"Heterogeneous nuclear ribonucleoprotein R (multiple isoforms)"	1	1	0.122068682	0.132737932	0.04525462	0.0830922	0.130766592	0.102905681	0.031820602	0.351353691	"unknown"	"unknown"	"unknown"
"HNRPU_HUMAN"	"Q00839"	"Heterogeneous nuclear ribonucleoprotein U (multiple isoforms)"	2	2	0.107092428	0.104913755	0.025994911	0.085716422	0.132655802	0.065048524	0.010718742	0.467859416	"unknown"	"unknown"	"unknown"
"HOME1_HUMAN"	"Q86YM7"	"Homer protein homolog 1 (multiple isoforms)"	1	1	0.244321785	0.211005774	0.079732114	0.133915729	0.128228164	0.059113642	0.038545326	0.105137465	"PM"	"PM"	"PM"
"HRG1_HUMAN"	"Q6P1K1"	"Heme transporter HRG1 (multiple isoforms)"	1	1	0.181252757	0.246964344	0.100299615	0.266572518	0.175359962	0.020491799	0	0.009059006	"unknown"	"PM"	"PM"
"HS74L_HUMAN"	"O95757"	"Heat shock 70 kDa protein 4L"	1	1	0.070314515	0.076817276	0.05882317	0.070835749	0.074912727	0.022728768	0.018007865	0.607559928	"unknown"	"Phenotype 8"	"Cytosol.Nucleus"
"HS90A_HUMAN"	"P07900"	"Heat shock protein HSP 90-alpha (multiple isoforms)"	2	2	0.037629701	0.062990905	0.040741284	0.032718464	0.047695905	0.024455911	0.00289901	0.75086882	"unknown"	"Phenotype 2"	"Cytoplasm"
"HS90B_HUMAN"	"P08238"	"Heat shock protein HSP 90-beta"	2	2	0.159845848	0.10379577	0.048171569	0.057253976	0.050487237	0.002349203	0	0.578096397	"unknown"	"Phenotype 1"	"unknown"
"HSC20_HUMAN"	"Q8IWL3"	"Iron-sulfur cluster co-chaperone protein HscB, mitochondrial"	1	1	0.125857464	0.162105142	0.044409995	0.10988082	0.224658514	0.305805786	0	0.02728228	"Mitochondrion"	"Mitochondrion"	"Mitochondrion"
"HSP74_HUMAN"	"P34932"	"Heat shock 70 kDa protein 4"	2	2	0.124500264	0.097494862	0.016350253	0.05889673	0.053680779	0.017311903	0	0.631765208	"unknown"	"Phenotype 1"	"unknown"
"HSP7C_HUMAN"	"P11142"	"Heat shock cognate 71 kDa protein (multiple isoforms)"	3	3	0.151692681	0.128348444	0.04528111	0.097839215	0.096380361	0.046641866	0	0.433816323	"unknown"	"Phenotype 1"	"unknown"
"HSPB1_HUMAN"	"P04792"	"Heat shock protein beta-1"	3	3	0.279661161	0.156752381	0.040668864	0.08245497	0.068366319	0.02822441	0	0.343871895	"unknown"	"unknown"	"unknown"
"HTR5B_HUMAN"	"Q9P2D3"	"HEAT repeat-containing protein 5B (multiple isoforms)"	1	1	0.071130074	0.130153218	0.068268544	0.185810676	0.363643622	0.084544338	0	0.096449527	"unknown"	"ER"	"ER"
"HXK1_HUMAN"	"P19367"	"Hexokinase-1 (multiple isoforms)"	3	3	0.060375645	0.087527101	0.053315139	0.08008546	0.125900725	0.206911892	0.059416041	0.326467996	"unknown"	"unknown"	"unknown"
"HYEP_HUMAN"	"P07099"	"Epoxide hydrolase 1"	1	1	0.199548752	0.227801173	0.040531299	0.160777324	0.249902744	0.107414125	0.008121386	0.005903197	"ER"	"ER"	"ER"
"HYOU1_HUMAN"	"Q9Y4L1"	"Hypoxia up-regulated protein 1"	4	4	0.119125348	0.173473276	0.059648	0.159339175	0.289571389	0.118721357	0.014908605	0.06521285	"ER"	"ER"	"ER"
"ICT1_HUMAN"	"Q14197"	"Peptidyl-tRNA hydrolase ICT1, mitochondrial"	2	2	0.10748034	0.153499956	0.039135076	0.095073034	0.170439305	0.356021942	0.021663501	0.056686845	"Mitochondrion"	"Mitochondrion"	"Mitochondrion"
"IDH3G_HUMAN"	"P51553"	"Isocitrate dehydrogenase [NAD] subunit gamma, mitochondrial"	1	1	0.15757561	0.133954172	0.034374417	0.077689143	0.15939443	0.400795721	0.036216508	0	"unknown"	"Mitochondrion"	"Mitochondrion"
"IF2A_HUMAN"	"P05198"	"Eukaryotic translation initiation factor 2 subunit 1"	1	1	0.135330666	0.118460314	0.051394712	0.097255394	0.116472262	0.065712824	0.025451533	0.389922296	"unknown"	"unknown"	"unknown"
"IF2M_HUMAN"	"P46199"	"Translation initiation factor IF-2, mitochondrial"	2	2	0.070669636	0.124948214	0.066094	0.060119914	0.191542901	0.433784856	0.045171686	0.007668794	"Mitochondrion"	"Mitochondrion"	"Mitochondrion"
"IF3M_HUMAN"	"Q9H2K0"	"Translation initiation factor IF-3, mitochondrial"	1	1	0.123844373	0.146870559	0.061189241	0.078174424	0.158235637	0.36471185	0.056906214	0.010067703	"Mitochondrion"	"Mitochondrion"	"Mitochondrion"
"IF4A2_HUMAN"	"Q14240"	"Eukaryotic initiation factor 4A-II (multiple isoforms)"	1	1	0.096473277	0.073452592	0.065192561	0.065915383	0.065026619	0.042528994	0.057522466	0.533888106	"unknown"	"unknown"	"unknown"
"IF4A3_HUMAN"	"P38919"	"Eukaryotic initiation factor 4A-III"	1	1	0.141987957	0.072327992	0.029720262	0.068592055	0.126666151	0.108124712	0.054604845	0.397976026	"unknown"	"unknown"	"unknown"
"IF4E_HUMAN"	"P06730"	"Eukaryotic translation initiation factor 4E"	1	1	0.182365439	0.176885815	0.04094039	0.119302583	0.141666293	0.078020451	0	0.260819029	"unknown"	"unknown"	"unknown"
"IF4G1_HUMAN"	"Q04637"	"Eukaryotic translation initiation factor 4 gamma 1 (multiple isoforms)"	2	2	0.038128165	0.063040991	0.031402547	0.060480049	0.11956352	0.111181454	0.065386889	0.510816384	"unknown"	"Phenotype 6"	"unknown"
"IF4H_HUMAN"	"Q15056"	"Eukaryotic translation initiation factor 4H (multiple isoforms)"	2	2	0.129208971	0.124073029	0.059543679	0.063947412	0.08169901	0.057701669	0.033636014	0.450190216	"unknown"	"unknown"	"unknown"
"IGF1R_HUMAN"	"P08069"	"Insulin-like growth factor 1 receptor"	1	1	0.264695583	0.252639366	0.089410321	0.146088415	0.179689266	0.06747705	0	0	"unknown"	"PM"	"PM"
"IGS10_HUMAN"	"Q6WRI0"	"Immunoglobulin superfamily member 10 (multiple isoforms)"	2	2	0.201534144	0.226330744	0.074978194	0.167978456	0.243160624	0.062679246	0.005649016	0.017689575	"unknown"	"unknown"	"unknown"
