IPI,UniProt,Name,Log[Intensity],NumPeptides,"Mito (Fr4)","ER (Fr11)","Golgi (Fr13)","ERGDV (Fr14)","EE (Fr16)","RE/TGN (Fr17)","PM (Fr19)","PS (Fr20)","Cyto (Fr30)",Nucleus
IPI00320420,Q06890,"Clusterin precursor ",3.6842956046495,3,,,,0.02540823644571,,0.00037999841549,0.00257558092106,,,
IPI00320459,Q8R0W0,"Epiplakin ",3.78090427366458,2,,,,,,,0.00527794371955,,,3.68800939393536
IPI00320462,Q8R164,"Valacyclovir hydrolase precursor ",3.897640949,5,0.02467738947828,,,,,,,,,
IPI00320503,Q8R0Y8,"Hypothetical protein ",3.446720894,1,0.09140299308643,,,,,,,,,
IPI00320532,Q99M33,"KH domain containing, RNA binding, signal transduction associated 1 ",3.993459145,3,,,,,,,,,,33.1012435383359
IPI00320643,P27546,"Microtubule-associated protein 4 ",3.90397167038473,3,0.06989606628816,,,,,,,,,
IPI00320847,O08756,"hydroxyacyl-Coenzyme A dehydrogenase type II ",4.196107793,5,0.03776240847099,,,,,,,,,
IPI00320850,Q99MR8,"Methylcrotonyl-CoA carboxylase alpha chain, mitochondrial precursor ",2.494891206,4,0.08150584804155,,,,,,,,,
IPI00321170,P27659,"Ribosomal protein L3 ",4.54127606359681,5,,,,0.03932945171258,0.02111327851664,,,0.00769953869695,,
IPI00321190,Q61207,"Sulfated glycoprotein 1 precursor ",4.297769746,1,0.03244108436841,,,,,,,,,
IPI00321308,Q8BGQ7,"Alanyl-tRNA synthetase ",4.2238308390957,5,,,,,,,,,0.00022031536829,
IPI00321393,O54754,"Aldehyde oxidase ",3.73738494877618,5,,,,,,,,,0.00031401209339,
IPI00321617,P34914,"Soluble epoxide hydrolase ",5.41070190163114,5,0.08374870390883,,,,,,,,0.00039660331406,
IPI00321634,Q9DBH5,"Vesicular integral-membrane protein VIP36 precursor ",3.92648124444961,5,,0.03568883230098,,0.02161277523971,,,,,,
IPI00321644,Q8CIM7,"cytochrome P450, family 2, subfamily d, polypeptide 26 ",5.15069925021525,5,,0.01364539354438,,,,0.00528057184008,,,,
IPI00321666,P01898,"MHC (Qa) Q10-k class I antigen ",3.92787951419235,5,,0.03132588324508,,0.00231284844614,0.02820498825019,0.01227608396477,0.0022379052748,,,
IPI00321718,Q61336,"BAP ",4.234016197,5,0.01769376765889,,,,,,,,,
IPI00321734,Q8R3T1,"Glyoxalase 1 ",5.27126133441931,5,,,,,,,,,0.00045825979699,
IPI00321816,Q61390,"T-complex protein 1, zeta-2 subunit ",3.65402772912578,5,,0.025101600113,,,,,,,,
IPI00321872,Q6IS65,"Coenzyme A diphosphatase ",4.4161184485509,2,,,,,,0.00663338563129,,,0.00070880105636,
IPI00321923,Q8R2U3,"polynucleotide phosphorylase ",4.75202231214995,1,,,,,,,,,,3.18485215510671
IPI00321999,Q9DCC4,"THYRO1000934 PROTEIN, similar to",3.62736631930663,1,,,,,,,,,0.01675867146228,
IPI00322096,Q9DCL9,"Multifunctional protein ADE2 ",3.49828907044354,5,,,,,,0.00851312312024,0.03803151129586,,0.00045240197663,
IPI00322156,Q9DCP2,"solute carrier family 38, member 3, full insert sequence ",3.9635718297181,3,,0.0148967493861,,,,,,,,
IPI00322209,P11679,"Cytokeratin endo A ",5.22188527622873,5,0.03551958913327,,,,,,0.01767093580404,,,2.44668351209374
IPI00322304,Q99PS5,"Histidine-rich glycoprotein ",3.34798853841935,3,,,,,,0.00126908044623,,,,
IPI00322312,Q99PT1,"Rho GDP-dissociation inhibitor 1 ",4.53600277513156,3,,,,,,,,,0.00133291727759,
IPI00322492,Q61545,"Ewing sarcoma homolog ",3.86940364208212,1,,,,,,,,,,2.81113474685803
IPI00322497,Q61559,"IgG receptor FcRn large subunit p51 precursor ",3.94443133928633,3,,,,,,0.01130330274003,,,,
IPI00322562,P62264,"40S ribosomal protein S14 ",4.58516182811458,4,,,,0.03987805761628,,0.021727304752,0.02495065130921,,,
IPI00322610,Q9DBL7,"Bifunctional coenzyme A synthase ",3.91556112737099,4,,,,,,,,,0.00104495549211,
IPI00322749,P62315,"Small nuclear ribonucleoprotein Sm D1 ",4.32010609991936,1,,,,,,,,,,9.79815501557492
IPI00322828,Q9WUA2,"Phenylalanyl-tRNA synthetase beta chain ",4.55840895190483,5,,,,0.03604479530362,,0.00314173042163,,,,
IPI00322869,P61222,"ATP-binding cassette sub-family E member 1 ",3.86467802040227,5,,,,,,,0.01651960350374,,,
IPI00323075,Q91XH0,"ribophorin II ",4.034768322595,5,0.04752837066922,0.0360893191343,,,,,,,,
IPI00323166,Q61941,"NAD(P) transhydrogenase, mitochondrial precursor ",3.879504566,1,0.01883417191798,,,,,,,,,
IPI00323179,P50396,"Rab GDP dissociation inhibitor alpha ",4.20236470509441,5,,,,,,,,,0.00022782729244,
IPI00323357,P08109,"Heat shock cognate 71 kDa protein ",5.51641431003821,5,,,,,,,,,0.00227686772884,
IPI00323398,,"CYTOCHROME P450 2A4",3.94443452655514,5,,0.01623805241803,,0.00022453723089,,0.00277399363619,0.03517206967033,,,
IPI00323496,Q9QZ85,"Interferon-inducible GTPase ",4.34253101966546,5,,,,0.01966602688998,,0.00759796082768,0.0219865735953,,,
IPI00323571,P08226,"Apolipoprotein E precursor ",5.15760345116602,5,,,,0.03970359299704,,,0.03637080245245,,,
IPI00323624,P01027,"Complement C3 precursor ",4.61000782208796,5,0.04241404227762,,,0.00598066702141,,0.0141433176271,,,,
IPI00323806,Q8BP67,"60S ribosomal protein L24 ",4.74781796008882,4,,,,,,0.0048121870054,,,,
IPI00323816,Q63836,"Selenium-binding protein 2 ",5.95021080904291,5,,,,,,,,,0.00032329962332,
IPI00323819,P60867,"40S ribosomal protein S20 ",4.01511111997516,4,,,,,,,,,0.03436299369102,
IPI00323881,P70168,"Importin beta-1 subunit ",3.86231997132297,5,,,,,,,,,0.00828192513928,
IPI00323908,P24456,"Cytochrome P450 2D10 ",5.39841152629754,5,,0.01148344967198,,,,0.01245994202369,0.00173290654622,,,
IPI00323911,P24472,"Glutathione S-transferase 5.7 ",4.68770513748926,5,,,,,,,0.01602436525849,,7.85030894776729E-05,
IPI00323971,P24547,"Inosine-5'-monophosphate dehydrogenase 2 ",3.20461763813099,2,,,,,,,,,0.00777692343562,
IPI00329942,P40336,"Vacuolar protein sorting 26 ",4.20307408561854,5,,,,0.02964360866874,,,0.00755825694814,,,
IPI00330063,P47753,"F-actin capping protein alpha-1 subunit ",4.14205663810882,2,0.04165762088141,0.02457862175232,,0.01498973806126,,0.00774638945958,0.01027524348072,,0.01174062167829,
IPI00330094,P97742,"Carnitine O-palmitoyltransferase I, mitochondrial liver isoform ",4.029865602,1,0.14943315002302,,,,,,,,,
IPI00330207,Q99NB9,"Splicing factor 3B subunit 1 ",2.74999118504726,4,,,,,,,,,,5.62281845456525
IPI00330303,Q9CWJ9,"Bifunctional purine biosynthesis protein PURH ",3.57391706533076,3,,,,,,,,,0.00195129432592,
IPI00330326,Q80UN0,"Usp14 protein ",3.92089094190582,4,,,,,,,,,0.04933334691243,
IPI00330329,Q7TMF2,"3'-5' exonuclease ERI1 ",5.562877941,1,0.10775974418902,,,,,,,,,
IPI00330594,P70194,"C-type lectin 13 ",3.35858064781986,2,,,0.02347253395168,,,8.78405475926749E-06,0.03176699669728,,,
IPI00330599,Q9D052,"LYRIC/3D3 ",2.93133917182614,1,,,,,,,,,,6.79034774039587
IPI00330627,Q9CY64,"Biliverdin reductase A precursor ",3.69176860303342,2,,,,,,,,,0.00020419784054,
IPI00330685,Q80X81,"Acetyl-Coenzyme A acetyltransferase 3 ",4.81422489852864,5,,,,0.04535055116418,,,0.00249450600629,,0.00046534028216,
IPI00330688,Q80X85,"Mitchondrial ribosomal protein S7 ",4.323094439,3,0.13422363199478,,,,,,,,,
IPI00330719,Q80XE6,"Murinoglobulin 1 ",4.61266750088072,5,,0.01741950677145,,,,0.00042623583219,,,,
IPI00330754,Q8R0C8,"3-hydroxybutyrate dehydrogenase ",3.915391917,4,0.0380609178669,,,,,,,,,
IPI00330760,P17751,"Triosephosphate isomerase ",5.29494007387351,5,,,,,,,,,0.00037434414076,
IPI00330804,P07901,"Hspca protein ",5.53693557605979,5,,,,,,,,,0.00202943816452,
IPI00330805,Q80Y54,"Tubulin, beta 4 ",5.60396705429011,5,,,,,,,,,0.00083108719623,
IPI00330833,P06684,"Complement C5 precursor ",3.53377191399766,1,,,,,,,0.00398038248709,,,
IPI00331038,Q8C174,"RIKEN cDNA 5730596K20 ",4.02626756094224,5,,0.01134110681692,,,,,,,,
IPI00331111,Q8BTY1,"Kynurenine--oxoglutarate transaminase I ",4.14197056420553,5,,,,,,,,,7.98481288927255E-05,
IPI00331121,Q9JJI8,"60S ribosomal protein L38 ",4.25030151179905,3,0.04022096835178,,,0.0320331978697,,,,,,
IPI00331127,Q8VCF3,"RIKEN cDNA 0610038K03 ",5.1222952647179,5,,,,,,,,,0.00205025431755,
IPI00331128,P55258,"Cell line NK14 derived transforming oncogene ",4.40911524985545,4,,0.01549610017803,,0.01987411108147,,0.00875770887237,0.00998350844489,,,
IPI00331146,Q9DBP5,"RIKEN cDNA 0610011D08 ",4.44674402094722,5,,,,,,,,,0.00216025731933,
IPI00331153,Q8VCW3,"Tryptophan 2,3-dioxygenase ",4.01932483493789,5,,0.00802626617276,,,,0.00602175301203,0.01588580105426,,0.03265087779765,
IPI00331174,P80313,"T-complex protein 1, eta subunit ",4.28455629642183,5,,,,,,0.01494418582859,,,0.00029710158274,
IPI00331185,P42932,"T-complex protein 1, theta subunit ",4.31523396684538,5,,,,0.03749805074118,,0.01209072743531,0.00819072479269,,,
IPI00331241,P30115,"Glutathione S-transferase Yc ",5.66480553772548,5,,,,0.04969282123882,,,,,4.0195675282539E-07,
IPI00331244,Q8BYH4,"DXImx40e protein ",3.78047711355607,5,,,,0.01951733788199,0.0457964685074,,,,,
IPI00331251,Q91W85,"Acyl-Coenzyme A dehydrogenase, short chain ",4.359359672,5,0.00374684359004,,,,,,,,,
IPI00331262,Q91WG8,"Bifunctional UDP-N-acetylglucosamine 2-epimerase/N-acetylmannosamine kinase ",4.05343137692346,5,,,,,,,,,0.01728566131448,
IPI00331286,Q91XJ8,"beta-2 microglobulin, full insert sequence ",4.30115014447881,4,,,,,,0.00381110997894,,,,
IPI00331295,P97379,"Ras-GTPase-activating protein binding protein 2 ",3.64303772283682,5,,,,,0.00702585031961,,,,,
IPI00331316,Q9CPQ8,"ATP synthase, H+ transporting, mitochondrial F0 complex, subunit g, full insert sequence ",3.825168123,1,0.00636041376886,,,,,,,,,
IPI00331322,Q91VS7,"microsomal glutathione S-transferase 1 ",4.533696263,3,0.00966120365226,,,,,,,,,
IPI00331332,Q9CPP6,"NADH-ubiquinone oxidoreductase 13 kDa-B subunit ",3.453348623,1,0.05171367196284,,,,,,,,,
IPI00331394,Q8CAJ7,"aspartyl aminopeptidase, full insert sequence ",4.14583265833106,4,,,,,,,,,0.02314587301979,
IPI00331436,Q9CPY7,"CYTOSOL AMINOPEPTIDASE (EC 3.4.11.1) (LEUCINE AMINOPEPTIDASE) (LAP) (LEUCYL AMINOPEPTIDASE) (PROLINE AMINOPEPTI ",5.0954623533303,5,,,,,,,,,0.00850166521435,
IPI00331442,Q9D6Y7,"Peptide methionine sulfoxide reductase ",3.91183219869135,5,,,,,,,,,0.00022682692133,
IPI00331461,Q9CXW4,"hypothetical Ribosomal protein L5 containing protein, full insert sequence ",4.44819336697452,4,0.06959043895191,,,,,0.00590911976639,,,,
IPI00331463,Q8BTA7,"ATPase inhibitor, full insert sequence ",3.09208601542479,1,,,,,,,,,,2.11675676580314
IPI00331490,Q8CG76,"Aflatoxin B1 aldehyde reductase member 2 ",4.59124525761182,5,,,,,,,0.01716298963023,,0.00034597073311,
IPI00331523,Q8CIG7,"Nice-4 protein homolog isoform 2 ",3.44848992748797,4,,,,,,0.02175022410239,,,,
IPI00331541,P47857,"Phosphofructokinase, muscle ",3.21109846199334,1,,,,,,,,,0.01112109842247,
IPI00331549,Q99L04,"Dehydrogenase/reductase SDR family member 1 ",4.18460019052389,5,,0.02552569918589,,,,,,,,
IPI00331554,Q99L58,"Fibrillarin ",5.170191956,1,,,,,,,,,,247.315601319572
IPI00331555,Q99L69,"Branched chain ketoacid dehydrogenase E1, alpha polypeptide ",3.978114921,5,0.01780321355664,,,,,,,,,
IPI00331556,Q61316,"Heat shock protein 4 ",4.07256071734391,5,,,,,,,,,0.00023821199806,
IPI00331564,Q99LD3,"Dihydrolipoamide dehydrogenase ",3.899395589,3,0.01408535778229,,,,,,,,,
IPI00331590,Q8R1P0,"Malate dehydrogenase 2, NAD ",4.790270134,5,0.00288928533314,,,,,,,,,
IPI00331596,Q9CX01,"peroxisomal trans 2-enoyl CoA reductase ",4.02106355318731,5,,,,,,,,,0.01165853356317,
IPI00331597,P43277,"histone 1, H1d ",6.55360678151451,2,,,,,,,,,,5.7156689615044
IPI00331650,Q64471,"glutathione S-transferase, theta 1, full insert sequence ",3.98660882445833,5,,,,,0.01070193495469,,0.02219866464064,,0.00019180594063,
IPI00331663,P61750,"ADP-ribosylation factor 4 ",3.87619310021446,3,,,,,,0.04413411272894,0.00024945388997,,0.00059606956127,
IPI00331680,P97328,"Ketohexokinase ",4.85752966311036,3,,,,,,,,0.00743762855486,0.00013754477277,
IPI00331692,Q8QZV3,"Dodecenoyl-Coenzyme A delta isomerase ",4.254194662,5,0.00920170836585,,,,,,,,,
IPI00331707,Q8JZK9,"Hmgcs1 protein ",4.02632963527203,5,,,,,,,,,0.00030755174087,
IPI00331734,P17317,"Histone H2A.z ",3.82909272900796,1,,,0.02159882088575,,,,,,,136.439030185457
IPI00336324,P14152,"Malate dehydrogenase, cytoplasmic ",5.55850800952272,5,,,,,,,,,0.00196633190828,
IPI00336362,O35945,"aldehyde dehydrogenase family 1, subfamily A7, similar to",5.77639028731496,5,,,,,,,0.04135505695081,,0.00486436069534,
IPI00336741,P02304,"Hist1h4i protein ",4.14723151162974,5,,,,,,0.03834527947884,,,0.00503453955816,2247.32414130432
IPI00336807,Q8CFN6,"2210409H23Rik protein ",4.65992465981503,2,,,,,,,0.02343586570897,,0.00121938431549,
IPI00336874,Q60668,"Heterogeneous nuclear ribonucleoprotein D0 ",3.88259912135969,3,,,,0.03468403313461,,0.00990354051761,0.00135644702478,,0.00168884619713,23.5664504960688
IPI00337053,P31254,"ubiquitin-activating enzyme E1, Chr Y 1, full insert sequence ",3.99490240807588,3,,,,,,,,,0.00030447776777,
IPI00337957,P58252,"Elongation factor 2 ",5.43449656332336,5,,0.03171973903724,,,,0.00610710622375,,,,
IPI00337980,P35282,"Ras-related protein Rab-21 ",4.06146410924382,1,,0.02716881807761,,0.03115579380585,,,,,,
IPI00338039,Q99J49,"Tubulin, beta 2 ",5.43468051294327,5,,,,,,,,,0.00075667018564,
IPI00338536,Q9CQA3,"DJ37C10.2 ",4.51189949,4,0.01086010415493,,,,,,,,,
IPI00338628,Q99JL6,"Rpl10a protein ",4.28176745839111,5,,,,0.02516513660313,,0.00077259542474,,,0.00054887223493,
IPI00338887,Q9R1C7,"Formin binding protein 3 ",3.651173675,3,,,,,,,,,,16.4504175255384
IPI00338964,O55143,"Sarcoplasmic/endoplasmic reticulum calcium ATPase 2 ",4.2028227724663,5,,0.00863056890572,,,,,,,,2.54096286855285
IPI00339468,O70133,"ATP-dependent RNA helicase A ",2.821652152,5,,,,,,,,,,32.679739390061
IPI00339916,Q8CGC7,"Bifunctional aminoacyl-tRNA synthetase ",4.59729809774855,5,,,,,,,,,0.00424322354074,
IPI00341282,Q9CQQ7,"ATP synthase B chain, mitochondrial precursor ",4.169861192,2,0.01769825917456,,,,,,,,,
IPI00344681,Q8R0U6,"expressed sequence AI427122 ",3.83676420993244,2,,,,,,,,,0.00064917312076,
IPI00344912,Q62257,"Contraspin precursor ",4.85433152864249,5,,0.02626028471511,,,,,,,0.00059321671223,
IPI00344932,XP_149291,"hypothetical protein XP_149291 ",3.44256951237809,2,,,,,,0.0051135844045,,,,
IPI00345096,Q8BWT3,"KIAA1630 protein, similar to",3.204053898,1,0.00428050984134,,,,,,,,,
IPI00346617,XP_149717,"microsomal glutathione S-transferase 3, similar to",4.19763574533079,1,,,,,,,,,0.00046485984282,
IPI00346834,XP_128174,"RIKEN cDNA 2310001L23 ",4.27463113182581,5,,,,,,,0.00905587068449,,,
IPI00346870,XP_126911,"hypothetical protein FLJ10579, similar to",4.20769504070257,5,,,,,,0.00493921193463,,,,
IPI00346965,O35643,"Adapter-related protein complex 1 beta 1 subunit ",4.91409202247853,5,,,,,,0.00343326694632,,,,
IPI00347110,Q6NXH9,"Type II keratin Kb36 ",4.40653767664708,3,0.0749474969535,,,0.03507055716035,,0.00062204291944,0.00152372256177,,,
IPI00347394,Q6P7U7,"RIKEN cDNA 1300001I01 ",4.28578782804272,5,,,,,,0.01030017491541,,,,
IPI00348094,XP_283812,"tubulin Mbeta 1, similar to",4.81658969822865,2,,,,,,,,,0.00062064102758,
IPI00348307,XP_285129,"Elongation factor 1-alpha 1 (EF-1-alpha-1) (Elongation factor 1 A-1) (eEF1A-1) (Elongation factor Tu) (EF-Tu), similar to",5.13238804413204,5,,,,,,0.01540510900416,0.02523194358666,,0.03224149338116,
IPI00348328,Q6IFT3,"Keratin Kb40 ",4.35023413659343,4,,,,0.0255405808639,,,0.0133279016544,,,
IPI00350590,Q9JLT4,"Thioredoxin reductase 2, mitochondrial precursor ",3.200327164,1,0.1498394949036,,,,,,,,,
IPI00350781,Q91WL5,"cytochrome P450, 4a10, similar to",4.74155271467547,5,,0.00407322515736,,,,,,,,
IPI00351206,Q80UU9,"progesterone membrane binding protein ",4.36362645880863,2,,,,,,,,,,6.69239107905958
IPI00351315,Q9R049,"Autocrine motility factor receptor ",3.10340718415104,1,,,0.00622109014567,,,,,,,
IPI00351817,XP_139510,"glyceraldehyde-3-phosphate dehydrogenase (phosphorylating)  (EC 1.2.1.12) - mouse, similar to",3.39605745937316,5,,,,,,,,0.03911953367437,0.00072236499926,
IPI00351821,XP_139515,"FLJ20699 protein, similar to",4.1077226904504,5,,,,,,,,,0.00029061798085,
IPI00352124,P97872,"Flavin containing monooxygenase 5 ",4.81534784768791,5,,0.01799927749401,,0.00166145196022,,,,,,
IPI00352793,P49312,"Ensembl_locations(Chr-bp):None Splice isoform Long of P49312 Heterogeneous nuclear ribonucleoprotein A1 ",4.697831431,3,,,,,,,,,,49.2508222868601
IPI00352984,Q00519,"Xanthine dehydrogenase/oxidase ",4.30199936269973,5,,,,,,0.0032873828445,,,0.00039005339118,
IPI00353099,P35979,"60S ribosomal protein L12 ",4.09473641016625,5,,,,,,0.03489249946375,,,,
IPI00354236,Q91WJ8,"Far upstream element binding protein 1 ",3.637427355,2,,,,,,,,,,12.9012654678151
IPI00354313,,"Ensembl_locations(Chr-bp):8-106250554 ",4.38104289294363,4,,0.02085972773953,,,,0.01607702358807,,,,
IPI00354363,Q6P1A9,"Rpl7a protein, similar to",4.91954113449135,5,,,,,,,0.01757397189134,,,
IPI00355229,,"Ensembl_locations(Chr-bp):1-110797366 ",4.3866287247973,5,,0.01339959771892,,,,0.00827942418034,,,0.00021689042716,
IPI00355246,Q91Z16,"Protein C9orf10, similar to",3.19382792156232,2,,,,0.02792951848637,,,,,,
IPI00355294,XP_141785,"60S ribosomal protein L7a (Surfeit locus protein 3) (PLA-X polypeptide), similar to",3.82018120748206,2,,,,,,0.01527601899767,,,,
IPI00355825,XP_150350,"UDP-glucuronosyltransferase 1-1 precursor, microsomal (UDPGT) (UGT1*1) (UGT1-01) (UGT1.1) (UGT1A1) (UGTBR1), similar to",4.64833685939576,5,,,,,,0.00500674986791,,,,10.5591068098145
IPI00357048,XP_129159,"apobec-1 complementation factor ",3.66122686533172,5,,,0.01591894404077,,,,,,0.00012215166147,
IPI00357250,Q9CVC8,"CYTOCHROME P450 2C18, similar to",4.24896936936422,1,,0.00948036858237,,,,0.02769954266262,,,,
IPI00357872,Q9Z2I8,"succinate-Coenzyme A ligase, GDP-forming, beta subunit ",4.161272738,5,0.01674243482401,,,,,,,,,
IPI00377351,P06728,"Apolipoprotein A-IV precursor ",4.06210461690638,5,,,,0.02916824302486,,,0.00619750670901,,0.00250819713236,
IPI00377592,Q7TQJ7,"Sec31l1 protein ",4.70171967114124,5,,,,,,0.0024159282735,0.00267447894638,,4.66029174885638E-05,
IPI00377750,Q80UG5,"Sept9 protein ",2.67462498678795,4,,,,,,,,,,3.57397682054086
IPI00378480,Q9CTH9,"Histone macroH2A1.2 variant ",3.558199385,4,,,,,,,,,,97.5044742074507
IPI00378580,Q8CHD7,"j-domain containing protein, required for endocytosis, Receptor Mediated Endocytosis RME-8 (259.2 kD) (rme-8), similar to",3.62531028448027,5,,,,,,0.01161232107737,,,,
IPI00378649,XP_355497,"alpha-2u-globulin V precursor - mouse, similar to",4.38929627552432,5,,0.01105911013379,,0.02502911819115,,,,,,
IPI00379270,Q9D1R9,"60S ribosomal protein L34, similar to",3.99097811649422,3,,,,,,0.03826854149751,0.04712648921955,,,
IPI00379297,XP_357361,"Ab2-162, similar to",3.60773783373693,3,,,,,,,,,0.04825017931607,
IPI00379563,Q9D7V0,"Sid3177p, similar to",3.54392072111414,2,,,,,,,,,0.00364494664517,
IPI00379641,XP_357737,"60S ribosomal protein L23a, similar to",3.99694272495557,2,,,,,0.03675562892176,,,,,
IPI00379694,Q8QZS6,"Hmgcl protein ",4.026055556,5,0.00968585515955,,,,,,,,,
IPI00379980,XP_357909,"Protein translation factor SUI1 homolog, similar to",4.1108792222212,2,,0.01044117270387,,0.02777246567955,,0.00948671423488,,,,
IPI00380237,O88558,"Cytoplasmic FMR1 interacting protein 1 ",3.11041510086351,1,,,,,,,,,,2.36774080274801
IPI00380311,Q8R0N1,"Aldehyde dehydrogenase 4 family, member A1 ",4.366117328,5,0.00319857642462,,,,,,,,,
IPI00380316,Q6P8M2,"1200015F23Rik protein ",3.713327522,2,0.00478040638883,,,,,,,,,
IPI00380348,Q9D0F9,"Pgm2 protein ",4.89485661765202,5,,,,,,,,,9.89842939882695E-05,
IPI00380436,Q7TPR4,"Alpha-actinin 1 ",4.31098388597282,5,,,,,,,,,0.0017782616028,
IPI00380501,P24549,"aldehyde dehydrogenase family 1, subfamily A1 ",6.06307094516087,5,0.00176459173205,,,,,,,,0.00359596311671,
IPI00381019,Q6PDG5,"RIKEN cDNA 5930405J04 ",3.02376620612045,1,,,,,,,,,,4.36033335620786
IPI00381172,XP_356117,"Es1 protein, similar to",4.59644579103614,5,,,,,,,,,0.00228792996492,
IPI00381178,Q63880,"Liver carboxylesterase precursor (ES-Male) (Esterase-31), similar to",5.53068509751763,5,,0.0053863364577,,,,0.00286770021415,,,,
IPI00381242,XP_354925,"P45016a-ms2, similar to",4.95248219458031,5,,0.01829923166292,,,,0.00838833718754,,0.02039499088875,,
IPI00381295,Q80X90,"Filamin B ",4.019366562,5,,,,,,,,,,2.9060461549682
IPI00381395,Q61102,"ATP-binding cassette, sub-family B (MDR/TAP), member 7 ",2.453932974,4,0.09542653962717,,,,,,,,,
IPI00381413,Q8CAQ8,"Mitochondrial inner membrane protein ",3.806964818,5,0.01356595315104,,,,,,,,,
IPI00381603,P17182,"enolase 1, alpha non-neuron ",5.44796601152324,5,,,,,,,0.016109062116,,0.00078129877435,
IPI00381650,P20670,"Histone H2A.o (H2A/o) (H2A.2) (H2a-615), similar to",3.76339805438391,3,,,0.02873638285383,0.01012966623866,,,,,,198.472294593622
IPI00382031,P35545,"Finkel-Biskis-Reilly murine sarcoma virus (FBR-MuSV) ubiquitously expressed (fox derived), similar to",5.17144710893936,1,,,0.02587697797714,,,,,,,
IPI00387212,Q80UM3,"NMDA receptor-regulated gene 1 ",3.8458896398955,5,,,,0.02501857282323,,,0.00487638838962,,,
IPI00387232,Q9CZ44,"NSFL1 cofactor p47 ",3.05344271756459,2,,,,,,,,,0.00936922020832,
IPI00387298,Q922U2,"Keratin complex 2, basic, gene 5 ",4.36831404805325,5,0.06195746605876,,,0.01700771025406,,,0.01279418426341,,,2.7794391498903
IPI00387379,Q9CQ62,"2,4-dienoyl CoA reductase 1, mitochondrial, full insert sequence ",4.4368591,5,0.01312556979596,,,,,,,,,
IPI00387394,O88686,"Spermatid-specific heat shock protein 70 ",4.63779331695848,5,,,,,,0.04820848484965,0.02671657306448,,0.00151286795307,
IPI00387442,Q9D7J9,"PP1494 PROTEIN, similar to",3.674702987,1,0.11359862893233,,,,,,,,,
IPI00387491,Q99K67,"Alpha-aminoadipic semialdehyde synthase, mitochondrial precursor ",3.631291919,3,0.0125208162031,,,,,,,,,
IPI00387492,Q99JZ6,"Tubulin, beta, 2 ",5.63648233179566,5,,,,,,,,,0.00061061226012,
IPI00387524,Q9DBF9,"malic enzyme, supernatant, full insert sequence ",4.82675695329045,5,,0.01834229323099,,,,,,,0.00125492087735,
IPI00387528,Q9DBM4,"3-hydroxy-3-methylglutaryl- Coenzyme A synthase 2, full insert sequence ",5.141868437,5,0.00053473170559,,,,,,,,,
IPI00395139,Q91X42,"Akr1c12 protein ",4.56301354530929,5,,,,,,,,,5.86797487688498E-05,
IPI00395140,Q91X52,"L-xylulose reductase ",4.37418238303606,5,,,,,,,,,0.00081723616315,
IPI00395213,Q99PE1,"CUG triplet repeat, RNA-binding protein 1 isoform 1 ",3.7689288295703,2,,,,,,,,,,7.36793493896065
IPI00396671,Q6P542,"ATP-binding cassette, sub-family F (GCN20), member 1 ",3.54622273983848,3,0.05774180542726,,,,,,0.01679788171763,,,
IPI00396707,Q8VC20,"Serine ",5.05319851333166,5,,0.03669337099738,,0.00953797806554,,,0.01237204353187,,0.0011054877347,
IPI00396739,Q91ZW3,"ATP-dependent chromatin remodeling protein SNF2H ",4.23908027347152,2,,,,,,,,,,7.19312453400174
IPI00396797,Q6P5G1,"DEAD box polypeptide 17 isoform 1 ",2.65867551538586,5,,,,,,,,,,9.29359603328101
IPI00396802,Q6PDQ2,"Chromodomain helicase DNA binding protein 4 ",3.721414609,3,,,,,,,,,,12.238394105953
IPI00399591,XP_147228,"myosin heavy chain 11, smooth muscle ",3.78512193805654,3,,,,,,0.02695027322401,,,,
IPI00399806,P97351,"40S ribosomal protein S3a ",4.69104151393663,5,0.05824122489574,,,0.03159871211755,,,0.02134999184345,,,
IPI00399900,Q91XH4,"Catechol-O-methyltransferase ",4.87615451836348,5,,0.02177824392886,,,,,0.03945907869586,,0.00030386319869,
IPI00399943,Q9CPW4,"actin related protein 2/3 complex, subunit 5 ",3.66264140738501,2,,,,0.00786499161703,,0.00909312197972,,,0.00043289534377,
IPI00399961,O35841,"Hypothetical protein ",3.19760665117251,1,,,,,,,,,,3.3968318040422
IPI00400015,Q9CWQ7,"ubiquitin fusion degradation 1 like, full insert sequence ",3.78821190014842,4,,,,,0.04788993862392,0.00213704988878,,,,
IPI00400117,P97823,"Acyl-protein thioesterase 1 ",4.31503947025204,2,,,,,,,,,0.00017293527235,
IPI00400154,Q99KN9,"Epsin 4 ",4.59147591262785,5,,,,,,0.01731057102324,,,,
IPI00400163,Q6PGB6,"Mak3p homolog ",3.52197427534454,1,,,,,,0.00929198922536,0.00337590064652,,,
IPI00400165,Q7TPP2,"Homogentisate 1, 2-dioxygenase ",5.1730901878172,5,,0.01801257325061,,,,0.00322145717909,,,,
IPI00400301,P36552,"Coproporphyrinogen III oxidase, mitochondrial precursor ",3.956938562,2,0.08501563016393,,,,,,,,,
IPI00402766,P10159,"Eukaryotic translation initiation factor 5A ",4.03512500827515,3,,,,0.03387653920441,,0.00446866138001,,,,
IPI00403439,,"Ensembl_locations(Chr-bp):18-48372425 ",5.3852080679588,5,,,,,,,0.02881502814327,,0.00058652129122,
