"protein ID","gene name","GI number","protein name","protein description",COG,aproNOG,PSORTb,"LipoP prediction","topology class","BOMP betabarrel","Li OM protein",POI,"selected marker protein",identified,"Cytu OGEprot","Cyti OGEprot","Tmu OGEprot","Tmi OGEprot","Imu OGEprot","Imi OGEprot","Omu OGEprot","Omi OGEprot","Cytu Gelfilt","Cyti Gelfilt","Tmu Gelfilt","Tmi Gelfilt","Imu Gelfilt","Imi Gelfilt","Cytu OGEpep","Cyti OGEpep","Tmu OGEpep","Tmi OGEpep","Imu OGEpep","Imi OGEpep","Omu OGEpep","Omi OGEpep","normalized spectral count proportion (TM)","exclusive localization","predominant localization","P-score Cyt","P-score TM","spectral count proportion (OM)","exclusive localization","predominant localization","P-score IM","P-score OM","predominant localization","KNN classification (based on markers)","KNN classification (based on pred. SCL)","potential SCL change","OM candidate","PP candidate (KNN, l=9 constraint)","PP candidates (KNN, l=8 constraint)","KNN based potential SCL change"
BH03330,gp17,49475135,"Phage protein gp17",,"COG5511 (Bacteriophage capsid protein)","aproNOG03152 (Portal protein)",Cytoplasmic,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,4,2,1,TM,TM,0,6.8,0.6,,,0.1,9.5,,,IM,,,,,
BH03340,,49475136,"hypothetical protein",,,,Unknown,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
BH03350,gp15,49475137,"Phage terminase large subunit (gp15)",,"COG5525 (Bacteriophage tail assembly protein)","aproNOG03403 (Terminase large subunit)",Cytoplasmic,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
BH03360,gp13,49475138,"Phage protein gp13",,,aproNOG10161,Cytoplasmic,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
BH03370,,49475139,"Killer protein",,"COG3549 (Plasmid maintenance system killer protein)","aproNOG10057 (Plasmid maintenance system killer protein)",Cytoplasmic,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
BH03380,vapA1,49475140,"virulence-associated protein a",,"COG3093 (Plasmid maintenance system antidote protein)","aproNOG11203 (Plasmid maintenance system antidote protein)",Unknown,,,,,,,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1.35238095238095,0,1.4025974025974,0,0,0,0,0.51,,,3.1,0.5,,,,,,,,,,,,,
BH03390,,49475141,"hypothetical protein",,"COG3514 (Uncharacterized protein conserved in bacteria)",,Unknown,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
BH03400,dinJ2,49475142,"DNA-damage-inducible protein",,"COG3077 (DNA-damage-inducible protein J)","aproNOG11556 (Addiction module antitoxin, RelB/DinJ family protein)",Unknown,,,,,,,1,6,5.40952380952381,1,5.61038961038961,0,0,0,0,1,0,2,1.4025974025974,0,0,0,0,1,0,0,0,0,0,0.47,,Cyt,5,0,,,,,,Cyt,,Cyt,,,,,
BH03410,,49475143,"hypothetical protein (expressed, exptl. proteomics evidence)",,"COG3041 (Uncharacterized protein conserved in bacteria)","aproNOG10021 (Addiction module toxin, RelE/StbE family protein)",Unknown,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4025974025974,0,1,0,0,1,TM,TM,0,2.5,0,IM,IM,3,0,IM,,IM,,,,,
BH03430,,49475145,"anti-repressor protein",,"COG3561 (Phage anti-repressor protein)",,Cytoplasmic,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
BH03440,,49475146,"anti-repressor protein",,"COG3561 (Phage anti-repressor protein)",,Unknown,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
BH03450,,49475147,"anti-repressor protein",,"COG3561 (Phage anti-repressor protein)",,Cytoplasmic,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
BH03460,,49475148,"anti-repressor protein",,"COG3561 (Phage anti-repressor protein)",,Cytoplasmic,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
BH03470,,49475149,"hypothetical protein",,,,Unknown,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
BH03480,,49475150,"hypothetical protein",,,,Unknown,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
BH03490,,49475151,"hypothetical protein (expressed, exptl. proteomics evidence)",,,,Unknown,,,,,,,1,0,0,0,0,0,0,0,0,3,5.40952380952381,0,0,0,0,2,5.40952380952381,0,0,5,0,0,0,0,Cyt,Cyt,10,0,,,,,,Cyt,,Cyt,,,,,
BH03500,,49475152,"hypothetical protein",,,,Unknown,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
BH03510,,49475153,"DNA-binding protein",,"COG1598 (Uncharacterized conserved protein)",aproNOG07145,Unknown,,,,,,,1,16,17.5809523809524,14,9.81818181818182,6,8,5,1,8,10.8190476190476,4,0,1,2,8,6.76190476190476,0,1.4025974025974,1,1,1,2,0.3,,Cyt,10,0,,,,,,Cyt,,Cyt,,,,,
BH03520,,49475154,"hypothetical protein (expressed, exptl. proteomics evidence)",,,"aproNOG11852 (Ycfa family protein)",Unknown,,,,,,,1,0,0,0,0,0,0,0,0,3,5.40952380952381,4,0,4,2,1,4.05714285714286,0,0,0,0,0,0,0.23,,Cyt,9.8,0,,,,,,Cyt,,Cyt,,,,,
BH03530,,49475155,"hypothetical protein (expressed, exptl. proteomics evidence)",,,aproNOG19618,Cytoplasmic,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,,,,0,0,0,IM,IM,9.4,0,IM,,IM,,,,,
BH03540,ssb1,49475156,"Aingle-strand binding protein SSB",,"COG0629 (Single-stranded DNA-binding protein)","aproNOG06242 (Single-Stranded DNA-binding protein)",Unknown,,,2,,,,1,5,9.46666666666667,0,0,0,0,0,0,2,6.76190476190476,0,2.80519480519481,2,2,0,0,0,1.4025974025974,0,0,0,0,0.15,,Cyt,10,0,,,,,,Cyt,,Cyt,,,,,
BH03560;BH09490,"vapA2 | vapA4","49475157 | 49475705","virulence-associated protein A",,"COG3093 (Plasmid maintenance system antidote protein)","aproNOG08962 (Plasmid maintenance system antidote protein)",Unknown,,,,,,,1,2,4.05714285714286,9,1.4025974025974,1,0,0,0,3,2.7047619047619,0,0,0,0,5,2.7047619047619,6,5.61038961038961,14,9,6,6,0.53,,,2.7,0,0.33333333333333,,,,,,,Cyt,,,,,
BH03570,,49475158,"hypothetical protein",,,,Unknown,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
BH03580,,49475159,"hypothetical protein (expressed, exptl. proteomics evidence)",,,,Unknown,,,,,,,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4025974025974,1,4,0,0,1,TM,TM,0,5.8,0,IM,IM,8.3,0,IM,,IM,,,,,
BH03590,,49475160,"hypothetical protein",,"COG3756 (Uncharacterized protein conserved in bacteria)",aproNOG18003,Cytoplasmic,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
BH03600,,49475161,"hypothetical protein (expressed, exptl. proteomics evidence)",,,,Unknown,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,,,,0,0,0,IM,IM,7.6,0,IM,,IM,,,,,
BH03610,gp11A,49475162,"hypothetical protein",,,"aproNOG08722 (Endonuclease)",Unknown,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
BH03620,,49475163,"hypothetical protein (expressed, exptl. proteomics evidence)",,,,Unknown,,transmembrane,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2.80519480519481,10,2,2,0,1,TM,TM,0,9.4,0.14285714285714,,,8.4,0.5,,IM,IM,,,,,
BH03630,,49475164,"hypothetical protein (expressed, exptl. proteomics evidence)",,,,Cytoplasmic,,,,,,,1,0,0,4,0,0,0,1,0,0,0,0,0,1,0,0,0,14,9.81818181818182,15,11,6,1,1,TM,TM,0,10,0.23529411764706,,,4.1,4.5,,IM,IM,,,,,
BH03640,,49475165,"hypothetical protein (expressed, exptl. proteomics evidence)",,,aproNOG20461,Unknown,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,,,,0,0,0,IM,IM,5.1,0,IM,,IM,,,,,
BH03650,,49475166,"Phage repressor protein",,,aproNOG11553,Unknown,,,,,,,1,36,41.9238095238095,0,0,0,0,0,0,17,5.40952380952381,2,1.4025974025974,4,2,7,2.7047619047619,2,1.4025974025974,3,4,0,0,0.06,,Cyt,10,0,,,,,,Cyt,,Cyt,,,,,
BH03660,,49475167,"hypothetical protein",,,,Cytoplasmic,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
BH03670,,49475168,"anti-repressor protein",,,aproNOG11432,Cytoplasmic,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,,,,0,0,0,IM,IM,6.6,0,IM,,IM,,,,,
BH03680,,49475169,"anti-repressor protein",,"COG3561 (Phage anti-repressor protein)",,Cytoplasmic,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
BH03690,,49475170,"hypothetical protein",,,,Unknown,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
BH03700;BH06890,,"49475171 | 49475472","Phage related protein | phage-like protein",,,,Cytoplasmic,,,,,,,1,1,1.35238095238095,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0.3,,Cyt,5,0.2,,,,,,Cyt,,Cyt,,,,,
BH03710;BH06880,,"49475172 | 49475471","hypothetical protein",,,,Unknown,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
BH03720;BH06870,,"49475173 | 49475470","hypothetical protein",,,,"Cytoplasmic Membrane",,transmembrane,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
BH03730;BH06860,,"49475174 | 49475469","Phage related protein | phage-like protein",,,"aproNOG11217 (ERF family protein)",Cytoplasmic,,,,,,,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4.20779220779221,6,7,1,0,1,TM,TM,0,9.2,0.07142857142857,,,9.5,0.1,,IM,IM,,,,,
BH03740,,49475175,exonuclease,,,"aproNOG16608 (Exonuclease)",Cytoplasmic,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
BH03750,,49475176,exonuclease,,,"aproNOG16608 (Exonuclease)",Cytoplasmic,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
BH03760,,49475177,"Phage related protein",,,,Unknown,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,,,,0,0,0,IM,IM,5.1,0,IM,,IM,,,,,
BH03780,serC,49475178,"phosphoserine aminotransferase","catalyzes the formation of 3-phosphonooxypyruvate and glutamate from O-phospho-L-serine and 2-oxoglutarate","COG1932 (Phosphoserine aminotransferase)","aproNOG01244 (Phosphoserine aminotransferase; catalyzes the formation of 3-phosphonooxypyruvate and glutamate from O-phospho-L-serine and 2-oxoglutarate)",Cytoplasmic,,,,,,,1,27,31.1047619047619,67,64.5194805194805,38,40,0,0,18,22.9904761904762,16,9.81818181818182,18,2,81,71.6761904761905,38,29.4545454545455,71,67,9,4,0.47,,Cyt,8.8,0,,,,,,Cyt,Cyt,Cyt,,,,,
BH03790,purA,49475179,"adenylosuccinate synthetase","catalyzes the formation of N6-(1,2,-dicarboxyethyl)-AMP from L-aspartate, inosine monophosphate and GTP in AMP biosynthesis","COG0104 (Adenylosuccinate synthase)","aproNOG00748 (Plays an important role in the de novo pathway of purine nucleotide biosynthesis protein)",Cytoplasmic,,,,,,,1,16,22.9904761904762,7,9.81818181818182,16,11,0,0,14,16.2285714285714,1,4.20779220779221,5,1,31,25.6952380952381,33,44.8831168831169,55,58,3,0,0.44,,Cyt,9.5,0,,,,,,Cyt,Cyt,Cyt,,,,,
BH03800,,49475180,"hypothetical protein (expressed, exptl. proteomics evidence)",,,aproNOG02999,Unknown,,transmembrane,,,,,1,15,8.11428571428571,3,0,0,0,0,0,0,0,0,1.4025974025974,2,1,0,0,19,12.6233766233766,48,32,8,1,0.61,,,0.3,0.1,0.10112359550562,,,,,,IM,IM,,,,,
BH03810,rpoH2,49475181,"RNA polymerase factor sigma-32","binds with the catalytic core of RNA polymerase to produce the holoenzyme; this sigma factor is responsible for the expression of heat shock promoters","COG0568 (DNA-directed RNA polymerase, sigma subunit (sigma70/sigma32))","aproNOG00721 (RNA polymerase factor sigma-32; binds with the catalytic core of RNA polymerase to produce the holoenzyme; this sigma factor is responsible for the expression of heat shock promoters)",Cytoplasmic,,,,,,,1,0,2.7047619047619,0,0,0,0,0,0,0,0,2,0,3,9,3,4.05714285714286,5,16.8311688311688,12,28,1,0,0.71,,,0.1,2.1,0.02439024390244,,,,,,,IM,,,,,
BH03820,rluD,49475182,"ribosomal large subunit pseudouridine synthase D",,"COG0564 (Pseudouridylate synthases, 23S RNA-specific)","aproNOG02694 (Pseudouridine synthase)",Cytoplasmic,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,10,9.81818181818182,18,17,5,0,1,TM,TM,0,10,0.125,,,9.9,0,,IM,IM,,,,,
BH03830,aldA,49475183,"aldehyde dehydrogenase",,"COG1012 (NAD-dependent aldehyde dehydrogenases)","aproNOG01283 (Aldehyde dehydrogenase)",Cytoplasmic,,,,,,,1,41,32.4571428571429,35,7.01298701298701,12,15,1,2,39,24.3428571428571,0,0,1,0,42,44.6285714285714,5,12.6233766233766,21,20,3,2,0.21,,Cyt,10,0,,,,,,Cyt,Cyt,Cyt,,,,x,
BH03840,,49475184,"cell division transmembrane protein",,"COG1674 (DNA segregation ATPase FtsK/SpoIIIE and related proteins)","aproNOG03073 (Cell division protein)","Cytoplasmic Membrane",,,,,,,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,20,14.025974025974,31,16,5,0,1,TM,TM,0,10,0.09615384615385,,,10,0,,IM,IM,,,,,
BH03850,,49475185,"hypothetical protein (expressed, exptl. proteomics evidence)",,"COG0642 (Signal transduction histidine kinase)","aproNOG01296 (Protein involved in peptidyl-histidine phosphorylation)","Cytoplasmic Membrane",,,,,,,1,0,0,2,8.41558441558442,0,0,0,0,0,0,0,2.80519480519481,1,1,0,0,18,22.4415584415584,34,42,6,2,1,TM,TM,0,10,0.0952380952381,,,10,0,,IM,IM,,,,,
BH03860,mscL,49475186,"large-conductance mechanosensitive channel","homopentamer; channel that opens in response to pressure or hypoosmotic shock","COG1970 (Large-conductance mechanosensitive channel)","aproNOG08623 (Channel that opens in response to stretch forces in the membrane lipid bilayer. May participate in the regulation of osmotic pressure changes within the cell (By similarity))","Cytoplasmic Membrane",,transmembrane,,,,IM,1,1,0,35,9.81818181818182,18,27,0,0,0,0,0,18.2337662337662,5,10,0,0,9,9.81818181818182,24,34,8,7,0.99,,TM,0,10,0.1271186440678,,IM,9.8,0.1,IM,IM,IM,,,,,
BH03870,pyrD,49475187,"dihydroorotate dehydrogenase 2","catalyzes the conversion of dihydroorotate to orotate in the pyrimidine biosynthesis pathway; uses a flavin nucleotide as an essential cofactor; class 2 enzymes are monomeric and compared to the class 1 class 2 possess an extended N terminus, which plays a role in the membrane association of the enzyme and provides the binding site for the respiratory quinones that serve as physiological electron acceptors","COG0167 (Dihydroorotate dehydrogenase)","aproNOG00759 (Dihydroorotate dehydrogenase 2; catalyzes the conversion of dihydroorotate to orotate in the pyrimidine biosynthesis pathway; uses a flavin nucleotide as an essential cofactor; class 2 enzymes are monomeric and compared to the class 1 class 2 possess an extended N terminus, which plays a role in the membrane association of the enzyme and provides the binding site for the respiratory quinones that serve as physiological electron acceptors)","Cytoplasmic Membrane",,,,,,,1,14,4.05714285714286,39,0,34,23,0,0,1,1.35238095238095,0,18.2337662337662,31,4,17,16.2285714285714,54,53.2987012987013,99,60,22,13,0.75,,TM,0,5.1,0.1394422310757,,IM,10,0,IM,IM,IM,,,,,
BH03890,glnA1,49475188,"glutamine synthetase",,"COG0174 (Glutamine synthetase)","aproNOG01897 (Glutamine synthetase)",Cytoplasmic,,,,,,,1,3,2.7047619047619,37,30.8571428571429,3,19,1,0,3,1.35238095238095,0,4.20779220779221,28,14,2,6.76190476190476,28,37.8701298701299,49,42,3,2,0.88,,TM,0,10,0.05042016806723,,IM,9.7,0,IM,IM,IM,,,,,
BH03900,,49475189,oxidoreductase,,"COG0665 (Glycine/D-amino acid oxidases (deaminating))","aproNOG05063 (FAD dependent oxidoreductase)",Cytoplasmic,,,,,,,1,0,0,12,1.4025974025974,2,2,0,0,0,0,1,0,0,0,1,0,54,54.7012987012987,77,67,11,4,0.99,,TM,0,10,0.0920245398773,,IM,7.8,0,IM,IM,IM,,,,,
BH03910,zwf,49475190,"glucose-6-phosphate 1-dehydrogenase","catalyzes the formation of D-glucono-1,5-lactone 6-phosphate from D-glucose 6-phosphate","COG0364 (Glucose-6-phosphate 1-dehydrogenase)","aproNOG03948 (Glucose-6-Phosphate 1-dehydrogenase)",Cytoplasmic,,,,,,,1,16,21.6380952380952,13,9.81818181818182,2,1,0,0,2,5.40952380952381,2,0,0,0,11,12.1714285714286,10,14.025974025974,28,30,1,0,0.42,,Cyt,9.5,0,,,,,,Cyt,Cyt,Cyt,,,,,
BH03920,pgl,49475191,6-phosphogluconolactonase,"catalyzes the formation of 6-phospho-D-gluconate from 6-phospho-D-glucono-1,5-lactone","COG0363 (6-phosphogluconolactonase/Glucosamine-6-phosphate isomerase/deaminase)","aproNOG06188 (6-Phosphogluconolactonase)",Cytoplasmic,,,,,,,1,11,20.2857142857143,2,7.01298701298701,2,1,1,0,0,4.05714285714286,0,0,4,0,0,0,11,18.2337662337662,19,25,7,0,0.52,,,3.2,0,0.14545454545455,,,,,,,IM,,,,,
BH03930,edd,49475192,"phosphogluconate dehydratase","catalyzes the formation of 2-dehydro-3-deoxy-6-phospho-D-gluconate from 6-phospho-D-gluconate","COG0129 (Dihydroxyacid dehydratase/phosphogluconate dehydratase)","aproNOG03041 (Phosphogluconate dehydratase; catalyzes the formation of 2-dehydro-3-deoxy-6-phospho-D-gluconate from 6-phospho-D-gluconate)",Cytoplasmic,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8,12.6233766233766,15,15,3,0,1,TM,TM,0,10,0.09090909090909,,,10,0,,IM,IM,,,,,
BH03940,folD,49475193,"bifunctional 5,10-methylene-tetrahydrofolate dehydrogenase/ 5,10-methylene-tetrahydrofolate cyclohydrolase","catalyzes the formation of 5,10-methenyltetrahydrofolate from 5,10-methylenetetrahydrofolate and subsequent formation of 10-formyltetrahydrofolate from 5,10-methenyltetrahydrofolate","COG0190 (5,10-methylene-tetrahydrofolate dehydrogenase/Methenyl tetrahydrofolate cyclohydrolase)","aproNOG01587 (Catalyzes the oxidation of 5,10- methylenetetrahydrofolate to 5,10-methenyltetrahydrofolate and then the hydrolysis of 5,10-methenyltetrahydrofolate to 10- formyltetrahydrofolate (By similarity) protein)",Cytoplasmic,,,,,,,1,33,51.3904761904762,66,0,41,8,0,0,10,5.40952380952381,2,7.01298701298701,25,7,20,17.5809523809524,40,50.4935064935065,74,55,7,1,0.55,,,0.4,0,0.04301075268817,,,,,,Cyt,Cyt,,,,,
BH03950,,49475194,"hypothetical protein (expressed, exptl. proteomics evidence)",,"COG2982 (Uncharacterized protein involved in outer membrane biogenesis)","aproNOG03652 (Asma family protein)","Cytoplasmic Membrane",,transmembrane,,,,,1,0,0,10,0,0,0,0,0,0,0,0,0,0,2,0,0,36,33.6623376623377,66,46,11,1,1,TM,TM,0,10,0.09677419354839,,,10,0,,IM,IM,,,,,
BH03960,,49475195,"16S ribosomal RNA methyltransferase RsmE","in Escherichia coli RsmE methylates the N3 position of the U1498 base in 16S rRNA; cells lacking this function can grow, but are outcompeted by wild-type; SAM-dependent m(3)U1498 methyltransferase","COG1385 (Uncharacterized protein conserved in bacteria)","aproNOG00181 (16S ribosomal RNA methyltransferase RsmE; in Escherichia coli RsmE methylates the N3 position of the U1498 base in 16S rRNA; cells lacking this function can grow, but are outcompeted by wild-type; SAM-dependent m(3)U1498 methyltransferase)",Cytoplasmic,,,,,,,1,0,0,16,1.4025974025974,0,0,0,0,0,0,2,0,0,0,0,0,29,30.8571428571429,30,28,6,1,1,TM,TM,0,10,0.10769230769231,,,10,0,,IM,IM,,,,,
BH03970,gshA,49475196,"glutamate-cysteine ligase",,"COG3572 (Gamma-glutamylcysteine synthetase)","aproNOG00054 (Glutamate--Cysteine ligase)",Periplasmic,,,,,,,1,10,9.46666666666667,2,0,0,2,0,0,2,4.05714285714286,0,0,0,0,8,8.11428571428571,12,5.61038961038961,23,15,5,2,0.32,,Cyt,10,0,,,,,,Cyt,,Cyt,,,,,
BH03980,,49475197,"Sodium/dicarboxylate symporter",,"COG1823 (Predicted Na+/dicarboxylate symporter)","aproNOG00147 (Sodium:Dicarboxylate symporter protein)","Cytoplasmic Membrane",,transmembrane,,,,,1,0,0,55,12.6233766233766,30,31,1,0,0,0,0,8.41558441558442,10,1,1,4.05714285714286,29,11.2207792207792,45,25,16,11,0.96,,TM,0,10,0.17610062893082,,IM,8.2,1.4,IM,IM,IM,,,,,
BH03990,,49475198,"hypothetical protein (expressed, exptl. proteomics evidence)",,"COG0500 (SAM-dependent methyltransferases)",aproNOG01987,Unknown,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7047619047619,3,2.80519480519481,1,0,0,0,0.68,,,0.9,1.7,0,,,,,,,IM,,,,,
BH04000,comF,49475199,"competence protein comF",,"COG1040 (Predicted amidophosphoribosyltransferases)","aproNOG03885 (Competence protein F)","ambiguous (Cytoplasmic Membrane 5.95 / Cytoplasmic 4.05)",,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,3,2,0,1,TM,TM,0,4.4,0.22222222222222,,,5.4,2,,,IM,,,,,
BH04010,grxC,49475200,glutaredoxin,,"COG0695 (Glutaredoxin and related proteins)","aproNOG10132 (Glutaredoxin protein)",Unknown,,,,,,,1,81,85.2,27,21.038961038961,11,7,3,2,43,45.9809523809524,9,0,30,11,75,62.2095238095238,6,4.20779220779221,12,5,1,0,0.15,,Cyt,10,0,,,,,,Cyt,Cyt,Cyt,,,x,x,
BH04020,ubiG,49475201,"3-demethylubiquinone-9 3-methyltransferase","Involved in ubiquinone biosynthesis","COG2227 (2-polyprenyl-3-methyl-5-hydroxy-6-metoxy-1,4-benzoquinol methylase)","aproNOG01012 (3-Demethylubiquinone-9 3-methyltransferase)",Cytoplasmic,,,,,,,1,16,52.7428571428571,100,19.6363636363636,51,16,0,0,7,18.9333333333333,16,8.41558441558442,59,17,9,14.8761904761905,45,46.2857142857143,99,39,9,5,0.67,,,0,0,0.06392694063927,,,,,,Cyt,,"TM to Cyt",,,,"IM to Cyt"
BH04030,lysC,49475202,"aspartate kinase","catalyzes the formation of 4-phospho-L-aspartate from L-aspartate and ATP, in Bacillus, lysine sensitive; regulated by response to starvation.","COG0527 (Aspartokinases)","aproNOG01163 (Aspartate kinase; catalyzes the formation of 4-phospho-L-aspartate from L-aspartate and ATP, in Bacillus, lysine sensitive; regulated by response to starvation)",Cytoplasmic,,,,,,,1,20,21.6380952380952,28,33.6623376623377,21,22,1,0,25,48.6857142857143,1,2.80519480519481,1,1,7,8.11428571428571,40,25.2467532467532,35,38,3,4,0.5,,,4.5,0,0.06451612903226,,,,,,Cyt,Cyt,,,,,
BH04040,nhaA,49475203,"Na+/H antiporter",,"COG3004 (Na+/H+ antiporter)","aproNOG01214 (Na+/H+ antiporter protein)","Cytoplasmic Membrane",,transmembrane,,,,,1,4,0,143,58.9090909090909,32,50,3,2,7,1.35238095238095,6,7.01298701298701,29,13,7,10.8190476190476,34,26.6493506493507,78,40,15,19,0.9,,TM,0,10,0.16317991631799,,IM,9.9,0.1,IM,,IM,,,,,
BH04050,,49475204,"hypothetical protein (expressed, exptl. proteomics evidence)",,,,Unknown,,transmembrane,,1,,,1,1,0,100,33.6623376623377,43,11,1,0,0,0,1,60.3116883116883,79,12,8,9.46666666666667,106,88.3636363636364,208,135,28,7,0.95,,TM,0,10,0.08314087759815,,IM,10,0,IM,IM,IM,,,,,
BH04060,,49475205,"hypothetical protein (expressed, exptl. proteomics evidence)",,"COG0471 (Di- and tricarboxylate transporters)","aproNOG02432 (Citrate transmembrane transporter protein)","Cytoplasmic Membrane",,transmembrane,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8.41558441558442,49,25,1,0,1,TM,TM,0,9.8,0.01333333333333,,,10,0,,IM,IM,,,,,
BH04070,,49475206,"hypothetical protein (expressed, exptl. proteomics evidence)",,"COG4649 (Uncharacterized protein conserved in bacteria)",aproNOG06307,Cytoplasmic,,transmembrane,,,,,1,0,0,270,75.7402597402597,72,29,0,0,8,5.40952380952381,60,49.0909090909091,136,79,6,13.5238095238095,115,92.5714285714286,176,109,9,3,0.95,,TM,0,10,0.03015075376884,,IM,10,0,IM,,IM,,,,,
BH04080,engA,49475207,"GTP-binding protein EngA","EngA; essential Neisserial GTPase; synchronizes cellular events by interacting with multiple targets with tandem G-domains; overexpression in Escherichia coli suppresses rrmJ mutation; structural analysis of the Thermotoga maritima ortholog shows different nucleotide binding affinities in the two binding domains","COG1160 (Predicted GTPases)","aproNOG00485 (Gtp-Binding protein EngA; EngA; essential Neisserial GTPase; synchronizes cellular events by interacting with multiple targets with tandem G-domains; overexpression in Escherichia coli suppresses rrmJ mutation; structural analysis of the Thermotoga maritima ortholog shows different nucleotide binding affinities in the two binding domains)","Cytoplasmic Membrane",,,,,,,1,0,0,9,8.41558441558442,0,0,6,1,10,5.40952380952381,0,7.01298701298701,8,8,5,6.76190476190476,31,32.2597402597403,45,32,37,23,0.76,,TM,0,6,0.46527777777778,,OM,0,10,OM,IM,OM,,x,,,
BH04100,,49475208,"hypothetical protein (expressed, exptl. proteomics evidence)",,,"aproNOG11012 (ATP synthase)",Unknown,,transmembrane,,,,,1,0,0,0,0,0,0,0,0,0,1.35238095238095,2,7.01298701298701,4,1,0,0,22,22.4415584415584,25,14,0,0,0.98,,TM,0,10,0,IM,IM,10,0,IM,IM,IM,,,,,
